x,y
0.0,0.0
0.6,0.0
0.8,0.0
1.1,-0.1
1.3,-0.1
1.6,1.0
1.9,1.0
2.2,0.9
2.2,0.9
2.0,-0.1
1.8,-0.1
1.6,-0.1
1.2,-1.2
1.0,-1.2
0.7,-1.1
0.4,-1.1
0.3,-1.1
-0.0,-2.2
-0.1,-2.2
-0.1,-2.2
-0.1,-2.2
-0.3,-2.2
-0.4,-2.1
-0.7,-3.2
-0.8,-3.2
-0.9,-3.2
-1.2,-4.3
-1.3,-4.3
-1.5,-4.3
-1.7,-4.3
-1.9,-5.4
-2.0,-5.4
-2.1,-5.3
-2.2,-5.3
-2.5,-6.4
-2.5,-6.4
-2.5,-6.4
-2.7,-6.4
-2.7,-6.4
-2.7,-6.4
-2.8,-6.4
-2.8,-6.4
-2.8,-6.4
-3.0,-6.4
-3.0,-6.4
-3.1,-6.4
-3.1,-6.4
-3.1,-6.4
-3.2,-6.4
-3.2,-6.4
-3.3,-7.5
-3.3,-7.5
-3.5,-7.4
-3.5,-7.4
-3.6,-7.4
-3.6,-7.4
-3.7,-7.4
-3.6,-6.3
-3.6,-6.3
-3.6,-6.3
-3.7,-6.3
-3.7,-6.3
-3.7,-6.3
-3.7,-6.3
-3.8,-6.3
-3.8,-6.3
-3.8,-6.3
-3.8,-6.3
-3.8,-6.3
-3.8,-6.3
-3.8,-6.3
-3.9,-6.3
-3.9,-6.3
-3.9,-6.3
-3.9,-6.3
-3.9,-6.3
-3.9,-6.3
-3.8,-6.3
-3.8,-6.3
-3.8,-6.3
-3.8,-6.3
-3.7,-6.3
-3.9,-6.3
-4.0,-6.3
-4.1,-6.2
-4.3,-6.2
-4.4,-6.2
-4.4,-6.2
-4.5,-6.2
-4.6,-6.2
-4.8,-6.2
-4.9,-6.2
-4.9,-6.2
-4.5,-6.2
-4.2,-5.1
-3.8,-5.2
-3.3,-4.1
-2.9,-4.1
-2.4,-4.2
-2.1,-4.2
-2.0,-4.2
-2.0,-5.4
-2.5,-6.4
-5.0,-9.6
-11.6,-8.9
-19.1,-10.5
-29.8,-12.8
-41.5,-14.0
-54.4,-16.1
-67.9,-19.4
-82.4,-21.3
-98.0,-23.3
-114.3,-25.1
-131.5,-28.1
-149.6,-30.8
-168.7,-34.7
-188.4,-38.5
-208.9,-41.0
-229.9,-44.7
-251.2,-49.5
-272.7,-53.2
-294.4,-56.8
-316.2,-61.6
-338.0,-65.2
-360.0,-69.9
-381.7,-73.5
-403.2,-77.2
-424.7,-80.9
-446.1,-84.5
-467.9,-89.3
-489.5,-92.9
-511.5,-96.5
-534.0,-100.0
-557.4,-104.7
-580.7,-108.1
-604.3,-112.7
-627.5,-115.0
-650.7,-118.5
-673.5,-120.9
-696.2,-124.4
-718.4,-127.9
-740.1,-131.6
-761.4,-135.2
-782.6,-140.0
-803.4,-146.1
-823.9,-153.2
-844.2,-160.4
-864.0,-168.8
-883.7,-177.2
