x,y
0.0,0.0
11.9,-5.0
24.3,-9.5
35.6,-14.6
46.4,-19.7
57.6,-24.3
68.4,-29.3
79.7,-34.1
90.7,-39.1
102.0,-43.8
112.5,-48.7
123.3,-53.3
132.8,-57.8
142.1,-61.8
149.4,-65.8
156.2,-69.2
161.4,-71.8
165.3,-73.6
168.7,-75.0
171.3,-77.5
173.1,-81.5
172.6,-86.6
171.2,-91.8
169.0,-98.2
166.3,-105.7
162.5,-114.6
159.1,-124.1
155.9,-133.6
152.7,-143.3
149.3,-153.4
145.4,-163.9
141.5,-174.4
136.7,-185.4
131.8,-196.5
126.9,-207.6
122.2,-218.9
118.4,-230.6
114.6,-242.2
110.6,-253.9
105.9,-265.4
101.1,-276.8
96.0,-287.3
90.9,-297.9
85.7,-308.3
81.1,-319.2
77.8,-330.2
75.2,-340.3
72.1,-350.8
68.8,-361.5
65.2,-372.1
60.5,-382.6
55.4,-393.2
49.5,-403.9
44.3,-414.8
37.3,-426.8
29.9,-439.0
21.9,-451.6
14.0,-464.2
6.3,-476.6
-0.9,-488.8
-8.3,-500.7
-15.1,-512.7
-21.5,-524.6
-27.9,-536.8
-33.1,-549.1
-38.7,-561.6
-44.6,-574.7
-50.6,-588.0
-56.4,-601.7
-62.9,-615.8
-68.6,-629.3
-74.8,-642.8
-80.7,-655.6
-86.3,-667.9
-92.8,-680.0
-99.8,-691.7
-107.0,-702.8
-115.2,-713.9
-124.1,-724.7
-133.0,-735.2
-142.6,-745.9
-151.6,-756.6
-161.0,-767.4
-170.2,-778.2
-179.9,-789.5
-189.4,-800.7
-198.6,-811.7
-207.9,-822.4
-216.6,-832.7
-225.2,-842.7
-233.2,-852.2
-241.1,-862.1
-248.5,-871.5
-256.2,-880.8
-263.2,-889.2
-269.6,-896.8
-276.0,-903.4
-280.7,-908.6
-285.0,-912.5
-288.6,-915.3
-291.6,-917.7
-294.3,-919.3
-296.4,-920.0
-297.5,-920.3
-297.9,-920.4
-297.6,-920.0
-297.6,-919.9
-297.7,-919.8
-297.8,-919.6
-297.4,-919.3
-297.9,-919.3
-298.5,-918.9
-301.4,-917.8
-304.1,-914.9
-306.7,-910.5
-307.9,-904.6
-309.0,-897.0
-310.8,-888.4
-312.1,-878.9
-313.3,-869.4
-314.1,-859.4
-315.5,-848.4
-317.6,-836.9
-320.2,-824.4
-322.4,-810.9
-324.4,-797.0
-326.5,-783.5
-328.9,-770.3
-330.9,-756.9
-333.4,-743.4
-335.9,-729.5
-338.5,-715.5
-340.9,-701.0
-343.4,-686.2
-346.0,-671.2
-348.3,-655.8
-350.6,-640.3
-353.6,-625.3
-355.8,-610.7
-358.1,-597.0
-359.9,-583.7
-361.9,-571.2
-364.0,-559.3
-365.7,-547.3
-367.4,-535.1
-369.2,-523.1
-370.8,-511.2
-373.0,-499.3
-374.5,-486.6
-376.7,-473.6
-378.8,-460.6
-380.7,-447.5
-382.7,-434.4
-385.2,-421.6
-387.9,-408.8
-390.6,-396.1
-394.0,-383.5
-397.5,-371.1
-401.5,-358.9
-406.5,-347.4
-411.8,-336.3
-418.2,-325.7
-424.9,-315.7
-431.3,-305.4
-437.8,-295.6
-444.2,-285.4
-450.8,-275.4
-457.3,-265.2
-463.5,-254.7
-469.4,-244.0
-474.9,-233.0
-479.6,-221.8
-483.7,-210.5
-486.9,-198.5
-488.4,-185.9
-486.3,-173.4
-484.7,-161.6
-484.4,-150.4
-482.2,-139.1
-479.4,-128.0
-475.7,-117.3
-472.4,-107.1
-468.8,-97.7
-465.8,-89.4
-463.0,-82.0
-459.5,-74.7
-456.5,-67.9
-452.5,-60.5
-448.9,-53.2
-445.8,-46.4
-442.3,-39.5
-439.0,-32.5
-435.2,-25.2
-431.5,-18.0
-428.1,-11.1
-424.6,-4.2
-421.5,2.4
-418.2,8.7
-414.8,14.6
-411.3,20.4
-407.6,26.9
-404.5,33.4
-401.6,40.4
-398.6,47.4
-395.7,54.4
-393.1,60.9
-390.9,67.0
-388.6,72.8
-386.8,78.1
-385.2,82.9
-384.3,86.9
-384.2,90.2
-385.9,92.5
-387.7,94.4
-389.5,95.5
-391.3,96.3
-393.3,97.4
-394.3,99.5
-394.7,102.3
-394.2,105.6
-393.4,108.9
-392.4,111.8
-391.5,114.2
-391.0,115.9
-390.5,117.3
-389.9,118.7
-388.9,120.6
-388.3,122.5
-387.3,124.4
-386.2,126.2
-385.8,127.3
-385.5,128.0
-385.4,128.5
-385.1,128.7
-385.1,128.7
-385.0,128.6
-385.0,128.6
-385.0,128.5
-384.9,128.4
-384.9,128.4
-384.9,128.4
-384.9,128.3
-384.8,128.2
-384.8,128.2
-384.8,128.1
-384.8,128.1
-384.4,128.2
-384.4,128.1
-384.4,128.1
-384.3,128.0
-384.4,128.1
-384.4,128.3
-384.2,128.9
-383.8,129.7
-383.6,130.6
-383.1,131.6
-383.0,132.5
-382.6,133.5
-382.1,134.5
-381.0,135.2
-379.2,135.6
-377.4,135.3
-375.7,134.9
-374.6,134.3
-373.1,134.1
-372.4,134.0
-372.2,133.7
-371.9,133.5
-370.9,133.6
-370.8,133.3
-370.2,133.2
-369.8,133.2
-369.4,133.1
-368.8,133.2
-368.8,133.1
-368.7,133.0
-368.1,133.0
-368.1,132.8
-367.3,133.0
-366.6,133.5
-365.2,134.7
-363.8,136.8
-362.5,139.5
-361.1,142.9
-359.9,146.4
-358.6,149.7
-357.9,152.3
-357.2,153.8
-357.1,154.4
-357.1,154.4
-357.1,154.3
-357.0,154.2
-357.0,154.1
-356.9,154.0
-357.0,154.2
-356.2,155.7
-355.3,158.6
-353.7,162.5
-352.6,166.4
-351.0,170.2
-350.1,173.3
-349.5,175.6
-348.7,177.3
-348.0,178.8
