x,y
0.0,0.0
-8.9,-5.0
-13.2,-8.8
-17.5,-12.4
-18.8,-14.6
-19.3,-16.0
-19.5,-20.3
5.1,-22.2
8.1,-27.5
-2.8,-35.7
-3.4,-43.8
0.9,-53.5
6.2,-63.0
12.5,-74.0
16.9,-86.4
20.6,-99.9
63.7,-107.9
53.5,-124.7
70.0,-137.6
56.9,-156.2
84.3,-169.5
70.6,-189.2
70.7,-207.9
73.2,-226.2
67.5,-246.1
67.8,-265.0
46.0,-287.1
86.6,-300.2
82.5,-320.7
50.3,-352.8
38.0,-370.4
65.5,-386.2
82.8,-405.2
133.3,-419.3
83.1,-450.4
98.8,-471.2
98.7,-494.2
104.5,-515.9
109.4,-538.4
115.1,-560.1
121.5,-582.7
126.1,-604.9
129.8,-627.5
134.7,-650.1
140.6,-672.1
146.3,-693.6
152.8,-714.4
124.6,-741.6
187.3,-753.7
173.9,-778.9
178.8,-801.4
200.1,-820.4
211.9,-841.3
177.9,-870.2
177.7,-892.8
185.5,-913.5
191.8,-933.9
209.1,-952.8
217.6,-972.5
213.2,-994.8
221.6,-1014.2
192.7,-1040.4
195.2,-1060.9
200.1,-1080.9
202.4,-1101.1
207.4,-1119.2
209.9,-1137.6
213.0,-1156.7
218.2,-1175.1
223.5,-1193.7
231.8,-1210.6
240.8,-1228.8
255.5,-1243.2
269.4,-1258.6
285.8,-1271.3
303.4,-1281.7
322.4,-1287.5
341.7,-1293.9
362.1,-1297.5
383.1,-1299.9
403.5,-1303.7
424.0,-1307.5
444.7,-1311.6
464.3,-1316.4
485.3,-1320.9
505.6,-1326.8
525.5,-1334.3
545.2,-1343.5
564.1,-1354.0
582.7,-1365.7
600.5,-1378.7
618.6,-1392.2
634.2,-1408.0
650.0,-1424.4
665.0,-1441.8
679.2,-1459.8
694.4,-1477.3
708.5,-1495.3
723.6,-1512.6
737.6,-1530.4
752.7,-1547.7
767.6,-1565.0
783.7,-1581.7
799.8,-1598.5
817.1,-1615.1
833.3,-1632.1
849.4,-1648.8
865.2,-1665.3
881.9,-1680.9
899.3,-1695.2
916.5,-1709.5
936.4,-1721.4
955.9,-1733.0
976.3,-1743.4
996.4,-1753.5
1017.1,-1762.1
1038.3,-1769.5
1060.1,-1775.8
1081.0,-1782.5
1102.1,-1789.8
1121.7,-1798.8
1141.6,-1808.5
1159.9,-1819.9
1177.4,-1832.5
1194.2,-1845.8
1210.9,-1859.1
1226.5,-1872.8
1243.1,-1885.9
1258.5,-1899.4
1272.4,-1914.5
1279.8,-1934.5
1291.7,-1950.9
1303.8,-1967.5
1313.9,-1985.4
1322.4,-2004.9
1329.6,-2024.7
1334.9,-2045.5
1340.1,-2066.2
1344.5,-2087.8
1350.1,-2109.2
1357.0,-2130.6
1366.2,-2151.5
1376.7,-2172.2
1388.0,-2192.3
1402.6,-2211.0
1418.1,-2229.0
1435.0,-2245.0
1453.7,-2259.4
1473.8,-2271.7
1495.5,-2282.3
1515.9,-2292.8
1537.4,-2302.9
1558.0,-2313.8
1578.7,-2325.0
1598.6,-2336.8
1619.2,-2347.8
1639.3,-2357.9
1660.9,-2365.9
1683.9,-2371.7
1706.4,-2376.7
1728.6,-2381.3
1751.4,-2384.5
1773.6,-2386.7
1796.9,-2386.2
1819.4,-2384.4
1842.2,-2380.5
1865.2,-2374.9
1887.3,-2367.6
1910.1,-2359.3
1932.3,-2352.2
1955.4,-2346.7
1978.5,-2343.5
2002.6,-2342.1
2026.9,-2343.2
2050.2,-2347.4
2074.3,-2352.8
2098.0,-2359.9
2122.1,-2367.6
2147.2,-2374.9
2170.4,-2383.4
2195.7,-2390.9
2221.1,-2398.5
2245.4,-2406.8
2270.7,-2414.4
2296.1,-2422.0
2321.7,-2429.9
2347.1,-2437.7
2372.6,-2445.7
2398.1,-2453.6
2423.7,-2461.5
2449.2,-2469.5
2475.8,-2476.8
2501.3,-2484.7
2526.7,-2492.6
2552.3,-2500.5
2577.9,-2508.6
2603.6,-2516.9
2630.3,-2524.6
2657.1,-2532.3
2682.9,-2540.7
2708.7,-2549.1
2735.5,-2557.0
2762.4,-2565.0
2788.4,-2573.5
2814.2,-2582.0
2840.7,-2589.5
2866.2,-2597.3
2891.6,-2604.9
2915.7,-2612.7
2940.8,-2619.8
2965.7,-2626.8
2990.6,-2633.5
3014.5,-2641.0
3038.4,-2648.5
3062.5,-2656.0
3086.4,-2663.6
3109.4,-2671.7
3133.2,-2679.0
3156.9,-2686.1
3180.3,-2692.6
3203.6,-2698.9
3227.9,-2704.9
3251.3,-2711.3
3275.8,-2717.5
3300.4,-2723.9
3325.1,-2730.3
3348.7,-2737.2
3373.4,-2743.7
3398.0,-2750.0
3422.7,-2756.5
3447.3,-2763.0
3472.1,-2769.6
3497.9,-2775.5
3522.5,-2781.9
3547.0,-2788.2
3571.6,-2794.4
3597.0,-2799.9
3621.3,-2805.6
3645.6,-2811.5
3670.9,-2816.7
3695.1,-2822.4
3720.5,-2827.8
3744.9,-2833.6
3769.2,-2839.6
3793.6,-2845.4
3817.4,-2852.7
3840.7,-2861.5
3862.8,-2872.4
3884.8,-2883.7
3908.0,-2894.5
3930.8,-2904.6
3954.1,-2913.3
3977.6,-2920.0
4003.1,-2923.1
4028.4,-2926.1
4053.8,-2929.3
4080.4,-2932.1
4106.0,-2935.6
4132.9,-2938.8
4158.5,-2942.5
4185.3,-2945.4
4211.1,-2949.2
4237.8,-2952.4
4263.4,-2955.8
4289.2,-2959.7
4314.7,-2965.3
4339.5,-2971.8
4363.7,-2979.8
4387.3,-2989.1
4411.3,-2998.8
4435.3,-3008.7
4459.3,-3018.6
4482.3,-3029.1
4506.4,-3039.0
4530.4,-3049.1
4553.5,-3059.6
4577.7,-3069.6
4601.0,-3080.6
4624.2,-3091.5
4646.5,-3103.0
4669.9,-3114.2
4693.2,-3125.1
4715.8,-3137.1
4738.4,-3149.2
4762.0,-3160.6
4784.5,-3172.6
4807.0,-3184.4
4830.3,-3195.3
4852.4,-3206.6
4876.3,-3216.4
4900.0,-3225.6
