x,y
0.0,0.0
0.0,0.0
0.0,-0.1
0.0,-0.1
0.1,-0.3
0.1,-0.3
0.1,-0.3
0.1,-0.4
0.1,-0.4
0.1,-0.4
0.1,-0.4
0.1,-0.4
-1.1,-0.4
-1.1,-0.4
-2.2,-0.4
-2.2,-0.4
-2.2,-0.4
-2.2,-0.4
-2.2,-0.6
-3.3,-0.1
-3.3,0.3
-3.3,0.5
-3.3,-0.1
-3.3,-0.7
-4.4,-1.3
-4.4,-1.3
-4.4,-1.5
-4.4,-1.5
-4.4,-1.8
-4.4,-2.0
-4.4,-2.0
-4.4,-2.0
-4.4,-1.5
-4.4,-1.4
-5.5,-1.0
-5.5,-1.0
-5.5,-0.7
-5.5,-0.6
-5.5,-0.6
-5.5,-0.7
-5.5,-0.3
-4.4,0.0
-4.4,0.3
-4.4,0.5
-3.3,0.7
-3.3,1.0
-3.3,1.2
-3.3,1.3
-3.3,1.3
-3.3,1.3
-3.3,1.3
-3.3,1.3
-3.3,1.3
-3.3,1.2
-3.3,1.2
-3.3,1.0
-3.3,1.0
-3.3,1.0
-3.3,1.0
-3.3,0.8
-3.3,0.7
-3.3,0.6
-3.3,0.4
-3.3,0.3
-4.4,0.2
-4.4,0.0
-4.4,-0.1
-4.4,-0.1
-4.4,-0.2
-4.4,-0.2
-5.5,-0.3
-5.5,-0.4
-5.5,-0.5
-5.5,-0.6
-5.5,-0.7
-5.5,-0.8
-5.5,-0.8
-5.5,-0.6
-5.5,-0.6
-5.5,-0.6
-5.5,-0.6
-5.5,-0.5
-5.5,-0.5
-5.5,-0.5
-5.5,-0.4
-5.5,-0.3
-5.5,-0.3
-5.5,-0.3
-5.5,-0.2
-5.5,-0.2
-5.5,-0.2
-5.5,-0.2
-5.5,-0.2
-5.5,-0.2
-5.5,-0.3
-5.5,-0.3
-5.5,-0.3
-5.5,-0.4
-5.5,-0.4
-5.5,-0.4
-5.5,-0.4
-5.5,-0.4
-5.5,-0.4
-5.5,-0.4
-5.5,-0.4
-5.5,-0.4
-5.5,-0.4
-5.5,-0.3
-5.5,-0.3
-5.5,-0.3
-5.5,-0.3
-5.5,-0.3
-5.5,-0.3
-5.5,-0.3
-5.5,-0.3
-4.4,-0.2
-4.4,-0.2
-4.4,-0.2
-4.4,-0.2
-4.4,-0.2
-4.4,-0.2
-4.4,-0.2
-4.4,-0.2
-4.4,-0.2
-4.4,-0.2
