x,y
0.0,0.0
0.4,-2.5
-0.3,-5.9
-1.1,-10.4
-1.9,-16.1
-2.7,-21.9
-3.0,-29.1
-3.4,-36.1
-4.8,-44.1
-5.5,-49.9
-6.2,-55.7
-6.1,-60.6
-6.5,-67.6
-6.9,-74.8
-7.1,-82.0
-6.8,-88.1
-7.1,-96.5
-8.4,-104.5
-8.8,-111.6
-9.8,-119.8
-10.5,-126.7
-10.9,-132.6
-11.2,-138.6
-12.0,-145.5
-12.2,-151.5
-12.5,-156.2
-13.4,-160.7
-14.2,-166.4
-15.2,-172.1
-16.3,-178.9
-17.4,-185.7
-18.9,-191.2
-22.0,-196.0
-27.2,-198.7
-34.2,-200.8
-42.7,-202.1
-51.7,-202.1
-62.2,-203.9
-72.5,-204.5
-82.6,-205.3
-92.6,-206.0
-102.4,-206.9
-111.5,-206.8
-121.6,-207.6
-132.1,-208.2
-142.3,-206.4
-152.4,-204.7
-161.8,-200.9
-168.9,-195.6
-175.0,-190.6
-179.8,-183.8
-184.1,-176.0
-187.1,-166.2
-189.5,-157.9
-190.3,-147.9
-190.5,-136.8
-190.6,-125.8
-190.9,-114.7
-190.8,-102.6
-191.1,-91.5
-190.5,-79.5
-189.5,-67.7
-189.0,-57.0
-187.7,-45.3
-186.2,-33.7
-183.9,-21.3
-181.6,-10.0
-178.8,1.1
-176.1,12.1
-173.6,23.3
-171.3,33.3
-169.3,42.2
-166.9,52.2
-165.2,60.0
-163.7,66.6
-162.5,72.2
-160.9,77.6
-160.2,80.9
-159.7,83.3
-159.5,84.4
-159.1,86.6
-158.2,89.8
-157.6,92.0
-157.3,93.1
-157.5,93.2
-157.1,94.2
-157.0,95.4
-157.1,96.6
-157.4,99.1
-158.3,102.0
-159.7,103.8
-162.7,103.8
-167.2,103.2
-173.0,101.8
-179.5,100.9
-186.8,100.2
-194.7,98.6
-201.6,97.8
-207.4,96.6
-211.3,94.5
-213.2,91.7
-214.3,86.0
-214.5,78.8
-214.9,69.3
-216.2,58.8
-218.1,47.4
-220.5,35.0
-222.9,22.5
-225.3,10.1
-227.8,-2.4
-230.1,-13.5
-232.1,-23.7
-233.7,-31.6
-235.7,-39.2
-236.8,-44.9
-237.7,-50.5
-237.6,-53.1
-237.6,-54.3
-237.7,-55.4
-237.6,-56.7
-237.8,-59.0
-237.8,-61.4
-237.9,-63.7
-238.0,-66.1
-238.0,-69.8
-238.1,-74.5
-238.4,-79.3
-239.0,-86.3
-238.8,-92.5
-238.9,-98.5
-239.0,-104.5
-239.2,-110.4
-239.1,-116.6
-238.7,-122.8
-238.5,-129.0
-238.4,-133.8
-239.6,-139.4
-240.7,-143.8
-241.0,-147.3
-240.9,-151.0
-240.0,-153.8
-238.4,-154.4
-238.2,-155.7
-238.0,-154.6
-238.0,-154.6
-238.0,-154.6
-238.4,-154.4
-238.6,-153.1
-239.3,-152.9
-239.3,-152.9
-239.0,-153.0
-238.6,-153.2
-238.4,-153.2
-238.3,-153.3
-238.3,-153.3
-238.1,-153.3
-238.3,-153.3
-238.8,-153.1
-239.0,-151.8
-239.2,-151.7
-239.2,-151.7
-239.1,-151.7
-239.1,-151.7
-239.1,-151.7
-238.9,-151.8
-238.6,-151.9
-238.1,-151.0
-237.9,-151.0
-237.9,-151.0
-237.9,-151.0
-238.1,-151.0
-238.9,-151.8
-239.4,-151.6
-239.6,-151.5
-239.5,-151.6
-239.5,-151.6
-239.1,-150.6
-239.1,-149.3
-238.5,-144.7
-238.8,-140.9
-238.6,-135.0
-238.7,-128.9
-239.1,-122.6
-239.4,-116.5
-239.5,-110.3
-239.2,-104.4
-239.0,-98.4
-238.8,-92.5
-238.7,-86.4
-238.6,-80.4
-238.5,-74.4
-238.6,-69.6
-238.5,-64.7
-238.4,-59.9
-237.9,-54.0
-237.6,-48.2
-236.5,-40.1
-234.8,-31.0
-233.0,-22.1
-231.5,-12.9
-229.6,-1.5
-227.0,10.9
-225.0,22.2
-222.5,34.6
-219.7,47.0
-218.0,57.2
-216.6,67.5
-216.7,74.9
-216.8,81.0
-216.5,85.7
-216.1,88.0
-215.3,90.0
-214.4,91.0
-214.5,91.0
-214.7,91.1
-214.7,91.1
-214.6,92.2
-213.5,94.2
-210.5,96.6
-205.7,98.2
-199.7,99.5
-193.4,100.5
-186.2,101.2
-178.2,102.7
-170.1,104.4
-162.3,104.8
-153.5,107.3
-143.2,107.9
-134.1,109.0
-125.9,109.3
-118.0,112.3
-110.6,115.3
-103.8,118.6
-96.7,122.9
-89.7,127.3
-82.7,133.0
