x,y
0.0,0.0
0.0,0.0
0.0,0.0
0.9,-0.7
0.9,-0.7
1.0,-0.6
1.0,-0.6
1.0,-0.6
1.0,-0.6
1.0,-0.6
2.0,-1.2
2.0,-1.2
2.0,-1.2
2.0,-1.2
2.0,-1.2
2.0,-1.2
2.0,-1.2
2.0,-1.2
2.0,-1.2
2.0,-1.2
2.0,-1.2
2.0,-1.2
2.0,-1.2
2.0,-1.2
2.0,-1.2
2.0,-1.2
2.0,-1.2
2.0,-1.2
2.0,-1.2
2.0,-1.2
2.0,-1.2
2.0,-1.2
2.0,-1.2
2.0,-1.2
2.0,-1.2
1.9,-1.2
1.9,-1.2
1.9,-1.2
1.9,-1.2
1.9,-1.2
1.9,-1.2
1.9,-1.2
1.9,-1.2
1.9,-1.2
1.9,-1.2
1.9,-1.2
1.9,-1.2
1.9,-1.2
1.9,-1.2
1.9,-1.2
1.9,-1.2
1.9,-1.2
1.9,-1.2
1.9,-1.2
1.9,-1.2
1.9,-1.2
1.9,-1.2
1.9,-1.2
1.9,-1.2
1.9,-1.2
1.9,-1.2
1.9,-1.2
1.9,-1.2
1.9,-1.2
1.9,-1.2
2.0,-1.2
2.0,-1.2
2.0,-1.2
2.0,-1.2
2.0,-1.2
2.0,-1.2
2.0,-1.2
2.0,-1.2
2.0,-1.2
2.0,-1.2
2.0,-1.2
2.0,-1.2
2.0,-1.2
2.0,-1.2
2.0,-1.2
2.0,-1.2
2.0,-1.2
2.0,-1.2
2.0,-1.1
2.0,-1.1
2.0,-1.1
2.0,-1.1
2.0,-1.1
2.0,-1.1
2.0,-1.1
2.0,-1.1
2.0,-1.1
2.0,-1.1
2.0,-1.1
2.0,-1.1
2.0,-1.1
2.0,-1.1
2.0,-1.1
2.0,-1.1
2.0,-1.1
2.0,-1.1
2.0,-1.1
2.0,-1.1
2.0,-1.1
2.0,-1.1
2.0,-1.1
2.0,-1.1
2.0,-1.1
2.0,-1.1
2.0,-1.1
2.0,-1.1
2.0,-1.1
2.0,-1.1
2.0,-1.1
2.0,-1.1
2.0,-1.1
2.0,-1.1
2.0,-1.1
2.0,-1.1
2.0,-1.1
2.0,-1.1
2.0,-1.1
2.0,-1.1
2.0,-1.1
2.0,-1.1
2.0,-1.1
2.0,-1.1
2.0,-1.2
2.0,-1.2
2.0,-1.2
2.0,-1.2
2.0,-1.1
2.0,-1.1
2.0,-1.1
2.0,-1.1
