x,y
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.1
0.0,0.1
0.0,0.1
0.0,0.1
0.1,0.2
0.1,0.2
0.1,0.2
0.1,0.2
0.1,0.2
0.2,0.3
0.2,0.3
0.2,0.3
0.2,0.3
0.2,0.3
0.2,0.3
0.2,0.3
0.2,0.3
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
0.3,0.4
-0.7,1.0
-0.7,1.0
-0.7,1.0
-0.7,1.0
-0.7,1.0
-0.7,1.0
-0.7,1.0
-0.7,1.0
-0.7,1.0
-0.7,1.0
-0.7,1.0
-0.7,1.0
-0.7,1.0
-0.7,1.0
-0.7,1.0
-0.7,1.0
-0.7,1.0
-0.7,1.0
-0.7,1.0
-0.7,1.0
-0.7,1.0
-0.7,1.0
-0.7,1.0
-0.7,1.0
-0.7,1.0
-0.7,1.0
-0.7,1.0
-0.7,1.0
-0.6,1.1
-0.6,1.1
-0.6,1.1
-0.6,1.1
-0.6,1.1
-0.6,1.1
-0.6,1.1
-0.6,1.1
-0.6,1.2
-0.6,1.2
-0.6,1.2
-0.6,1.2
-0.6,1.2
-0.6,1.2
-0.6,1.2
-0.6,1.2
-0.6,1.2
-0.6,1.2
-0.6,1.1
-1.9,1.2
-3.8,0.4
-8.0,0.3
-12.4,-0.2
-17.7,0.0
-21.5,0.5
-26.4,5.1
-29.2,10.9
-31.8,17.3
-35.9,25.2
-39.0,32.4
-43.1,40.4
-47.6,47.6
-51.6,53.8
-54.0,58.2
-57.0,61.8
-61.1,63.7
-65.7,63.1
-71.1,61.0
-76.2,57.7
-82.1,55.1
-86.7,52.4
-91.6,51.2
-95.5,51.5
-98.7,54.8
-101.8,60.0
-104.4,66.1
-107.8,73.2
-111.1,80.3
-115.2,88.1
-118.3,95.5
-122.3,103.5
-125.1,109.6
-126.7,113.1
-127.1,114.3
-127.1,114.4
-127.1,114.3
-127.1,114.3
-127.2,114.2
-127.2,114.2
-127.2,114.2
-127.3,114.1
-127.3,114.1
-127.3,114.1
-127.2,114.2
-127.1,114.3
-127.1,114.3
