x,y
0.0,0.0
2.2,-3.4
3.7,-8.3
3.4,-14.7
1.3,-22.4
-3.6,-30.8
-12.0,-38.7
-21.2,-45.9
-31.7,-53.0
-42.6,-60.8
-54.9,-69.4
-66.6,-79.2
-79.7,-89.3
-92.8,-99.8
-105.3,-111.1
-117.9,-123.3
-131.0,-136.0
-144.2,-149.3
-157.6,-163.3
-170.4,-178.4
-183.6,-194.5
-197.0,-210.9
-209.5,-228.2
-222.0,-245.5
-233.7,-263.8
-245.5,-282.5
-256.4,-301.9
-267.5,-321.6
-279.6,-340.9
-290.6,-360.6
-301.5,-379.9
-313.3,-398.3
-323.9,-417.0
-334.4,-435.4
-343.9,-454.5
-352.3,-473.7
-359.8,-493.7
-366.1,-513.9
-370.3,-534.9
-374.4,-555.8
-377.4,-577.0
-378.1,-598.6
-377.6,-620.4
-377.1,-642.0
-374.3,-664.1
-370.1,-686.0
-364.7,-707.6
-357.8,-729.0
-350.4,-749.4
-340.6,-769.5
-330.4,-789.0
-319.9,-807.4
-307.9,-825.5
-293.3,-843.4
-279.3,-859.9
-263.7,-875.3
-247.5,-889.5
-230.9,-902.8
-214.1,-915.4
-198.3,-927.4
-181.3,-939.7
-166.4,-951.0
-150.4,-962.9
-134.5,-974.5
-118.6,-986.6
-102.7,-998.5
-86.8,-1010.4
-69.9,-1022.7
-54.9,-1033.9
-39.0,-1045.7
-22.8,-1057.2
-7.6,-1067.8
8.0,-1077.4
22.1,-1084.8
36.7,-1090.8
48.9,-1094.0
61.3,-1096.5
70.7,-1097.4
78.8,-1098.6
84.3,-1100.1
89.3,-1102.8
94.8,-1106.9
101.5,-1111.2
109.9,-1111.5
120.7,-1109.5
132.1,-1106.0
144.6,-1102.6
157.7,-1100.8
171.5,-1100.3
185.9,-1101.1
202.1,-1103.9
216.6,-1107.3
232.7,-1112.9
247.4,-1118.9
262.9,-1126.0
277.4,-1132.4
291.9,-1138.7
305.4,-1144.6
318.9,-1150.4
331.4,-1155.7
342.8,-1160.8
351.6,-1165.8
358.9,-1171.8
362.5,-1177.4
364.2,-1181.9
364.8,-1186.2
364.9,-1191.7
364.1,-1199.0
361.7,-1207.5
359.7,-1217.8
357.3,-1229.0
353.6,-1240.3
348.4,-1252.3
340.7,-1264.2
331.7,-1276.4
320.5,-1287.9
309.2,-1299.8
297.5,-1312.6
285.7,-1325.2
274.0,-1338.0
261.0,-1350.8
249.0,-1364.3
235.6,-1377.9
223.1,-1392.2
209.7,-1406.4
195.8,-1420.9
182.0,-1435.6
168.0,-1450.7
153.9,-1466.0
138.7,-1481.2
124.2,-1497.1
109.8,-1513.2
94.1,-1529.2
79.6,-1545.7
63.9,-1561.6
48.3,-1577.4
32.8,-1593.3
18.3,-1609.4
2.5,-1625.6
-12.1,-1642.2
-27.9,-1658.6
-42.8,-1675.7
-57.7,-1692.7
-73.6,-1709.4
-88.7,-1726.8
-104.8,-1743.9
-119.9,-1761.5
-136.1,-1778.8
-151.3,-1796.7
-166.6,-1814.5
-182.8,-1831.9
-198.1,-1849.9
-213.5,-1868.0
-228.6,-1885.9
-243.0,-1904.5
-256.6,-1924.3
-268.1,-1945.2
-279.6,-1965.8
-287.9,-1988.0
-295.3,-2010.5
-300.3,-2033.4
-304.1,-2056.6
-306.9,-2080.1
-307.6,-2104.6
-307.2,-2129.5
-306.7,-2154.1
-306.3,-2178.8
-306.8,-2202.9
-306.3,-2227.7
-305.9,-2252.4
-306.4,-2276.6
-306.1,-2301.6
-305.9,-2326.8
-307.9,-2351.7
-309.1,-2377.3
-311.5,-2402.9
-314.0,-2428.6
-317.6,-2454.2
-321.4,-2480.0
-325.1,-2505.8
-329.9,-2531.2
-333.7,-2557.1
-338.4,-2582.5
-342.2,-2608.4
-347.1,-2633.8
-350.7,-2659.5
-355.6,-2684.9
-359.3,-2710.6
-364.1,-2736.0
-367.8,-2761.7
-371.4,-2787.3
-375.1,-2812.8
-379.7,-2837.9
-383.3,-2863.4
-388.0,-2888.7
-391.8,-2914.5
-396.6,-2939.7
-400.3,-2965.3
-404.9,-2990.5
-408.6,-3016.2
-412.3,-3041.8
-417.0,-3067.1
-420.8,-3092.9
-424.5,-3118.8
-429.3,-3144.2
-433.1,-3170.2
-436.8,-3196.0
-440.6,-3221.9
-445.5,-3247.3
-449.2,-3273.1
-453.9,-3298.3
-457.5,-3323.8
-461.1,-3349.1
-465.6,-3374.0
-469.2,-3399.4
-473.8,-3424.2
-478.3,-3449.0
-482.8,-3473.8
-487.4,-3498.5
-490.7,-3523.7
-495.3,-3548.3
-498.9,-3573.7
-503.3,-3598.4
-507.8,-3623.0
-511.2,-3647.9
-515.6,-3672.5
-519.1,-3697.8
-523.6,-3722.4
-528.1,-3747.3
-533.8,-3771.6
-539.4,-3796.1
-544.0,-3821.1
-549.7,-3845.5
-555.4,-3870.3
-562.2,-3894.6
-568.1,-3919.5
-574.9,-3944.0
-580.9,-3969.2
-588.1,-3994.3
-596.3,-4019.0
-603.7,-4044.6
-612.2,-4069.9
-619.7,-4095.9
-628.4,-4121.6
-637.1,-4147.3
-645.8,-4173.0
-655.4,-4198.2
-665.0,-4223.1
-674.4,-4247.6
-683.7,-4272.0
-694.0,-4295.6
-703.2,-4319.7
-713.5,-4343.4
-723.7,-4367.1
-734.0,-4390.7
-743.4,-4415.0
-753.7,-4438.9
-764.2,-4463.2
-774.8,-4487.4
