x,y
0.0,0.0
-0.3,-3.9
-0.5,-7.6
0.2,-10.7
0.8,-13.4
1.3,-15.7
2.9,-17.5
5.4,-18.5
7.7,-18.8
12.2,-17.8
15.4,-16.8
19.6,-15.3
22.8,-13.8
28.0,-11.9
33.4,-9.9
38.6,-8.0
42.8,-6.3
48.2,-4.5
53.5,-2.6
58.9,-0.7
64.1,1.2
69.5,3.2
74.7,5.5
81.1,7.8
86.3,9.9
91.6,11.9
96.9,14.0
103.3,16.4
108.5,18.7
113.7,21.2
118.8,23.8
124.0,26.6
129.1,29.0
135.6,31.1
139.9,32.4
145.2,34.3
150.5,36.3
153.6,37.7
153.6,37.8
154.6,38.1
154.5,38.5
155.6,38.9
155.6,39.0
156.6,39.4
157.7,39.8
157.7,39.8
157.6,39.9
157.6,40.1
158.8,40.4
158.7,40.6
158.6,41.0
159.7,41.4
159.6,41.5
160.7,42.1
161.7,42.6
164.8,44.1
167.8,45.9
171.8,48.1
177.0,50.7
183.1,54.0
190.4,57.6
198.6,62.1
206.8,66.7
214.9,71.6
226.3,77.4
237.6,83.8
251.0,91.1
265.5,99.0
281.1,106.9
295.6,114.9
311.1,123.2
326.7,131.3
342.3,139.3
356.8,147.0
372.4,155.2
386.9,162.9
402.5,170.8
418.2,178.4
432.8,185.8
447.4,193.2
459.8,199.9
473.2,207.1
486.7,214.2
501.3,221.0
516.0,228.0
531.9,234.6
548.4,238.7
569.1,240.4
592.6,239.9
616.7,237.2
638.5,233.7
658.1,230.0
676.3,226.5
694.5,223.5
712.7,220.7
732.0,218.1
749.0,214.6
768.5,211.7
786.6,208.4
805.0,204.6
824.5,200.8
842.9,196.9
860.2,193.0
878.5,189.4
895.7,185.6
914.0,182.1
931.0,178.8
948.1,175.7
965.1,172.7
981.0,169.4
997.0,165.5
1010.9,160.4
1026.2,154.9
1039.3,148.6
1052.4,142.1
1065.5,135.8
1079.6,130.0
1092.5,124.5
1107.5,119.9
1121.2,116.0
1134.7,112.6
1147.2,108.9
1160.6,105.9
1173.0,102.4
1186.6,99.3
1200.1,96.2
1212.5,92.8
1225.8,90.0
1239.1,87.9
1253.2,87.4
1269.4,87.8
1283.3,87.5
1298.6,86.9
1311.8,85.2
1325.0,82.9
1337.5,79.2
1348.0,74.2
1359.5,69.2
1371.1,64.1
1383.7,59.9
1396.0,56.9
1408.2,54.4
1419.2,51.9
1431.2,49.8
1444.4,48.2
1455.2,46.5
1466.0,45.0
1476.6,44.0
1485.0,42.7
1493.3,41.7
1500.6,40.5
1506.6,39.3
