x,y
0.0,0.0
-2.3,4.8
-5.8,9.5
-8.2,14.4
-10.5,19.8
-14.0,25.2
-16.4,30.7
-19.9,36.3
-23.4,42.1
-28.1,47.9
-32.7,53.6
-37.4,59.8
-43.2,65.8
-48.8,71.2
-54.6,75.7
-61.3,78.6
-67.0,79.8
-72.7,78.8
-73.7,74.6
-74.7,71.8
-74.7,71.0
-74.7,71.0
-73.6,71.8
-72.5,73.1
-72.6,74.5
-72.6,76.1
-72.6,77.7
-72.7,78.7
-72.7,79.0
-71.5,79.0
-71.4,78.2
-69.2,77.0
-65.8,75.7
-62.5,74.4
-58.0,72.8
-53.4,70.4
-47.7,67.6
-43.1,64.2
-38.6,60.0
-32.8,55.2
-28.2,49.9
-23.5,43.9
-20.0,37.5
-16.4,30.6
-11.8,23.1
-8.2,15.7
-4.7,8.2
0.0,0.8
4.6,-6.6
10.5,-13.9
16.3,-21.2
22.0,-28.4
26.7,-35.9
32.6,-43.2
38.3,-50.3
43.0,-57.5
48.7,-64.5
53.4,-71.4
58.2,-78.2
61.7,-85.0
62.9,-92.2
63.1,-98.8
62.1,-103.9
61.0,-106.7
61.1,-107.8
60.0,-108.0
60.0,-108.2
58.9,-108.9
55.5,-109.6
52.1,-109.7
46.5,-109.5
42.1,-108.9
35.3,-108.2
27.4,-107.5
19.5,-106.6
11.6,-106.0
2.6,-105.3
-5.3,-104.9
-15.5,-104.5
-25.6,-104.9
-36.9,-105.6
-46.9,-106.8
-58.2,-108.8
-69.5,-111.0
-81.8,-114.3
-91.9,-117.7
-104.2,-121.9
-115.4,-126.5
-126.6,-131.1
-137.8,-135.8
-150.1,-140.1
-161.3,-144.4
-172.4,-148.4
-183.7,-152.2
-194.9,-155.9
-204.9,-159.6
-215.0,-163.3
-222.8,-167.5
-228.3,-173.8
-231.5,-180.2
-230.2,-185.3
-231.2,-189.1
-231.2,-192.4
-232.2,-195.6
-234.4,-200.0
-233.1,-205.1
-230.8,-209.6
-225.2,-212.0
-217.2,-213.2
-209.3,-214.4
-200.3,-214.9
-190.1,-216.7
-179.9,-218.6
-168.5,-220.9
-154.9,-223.3
-141.3,-226.2
-127.7,-229.4
-114.0,-233.3
-99.2,-237.5
-84.4,-242.1
-69.5,-246.9
-54.6,-251.7
-39.8,-256.9
-26.1,-262.5
-11.3,-268.4
2.5,-274.4
17.4,-280.7
31.1,-287.5
44.9,-294.7
58.7,-302.1
71.3,-310.0
85.1,-318.8
99.0,-327.3
111.6,-336.0
125.5,-344.6
139.2,-353.2
153.1,-362.1
166.8,-371.7
179.6,-381.5
191.2,-392.5
202.7,-403.4
215.5,-414.0
225.9,-425.1
237.6,-436.2
249.1,-447.2
260.7,-458.4
271.2,-469.4
282.8,-480.2
295.4,-490.6
307.0,-500.6
319.7,-510.3
332.4,-519.3
345.0,-527.9
358.9,-536.3
371.5,-544.5
385.3,-552.5
397.9,-560.8
411.8,-568.8
425.5,-576.9
438.1,-584.7
449.6,-592.3
460.0,-599.9
471.5,-606.8
480.6,-613.0
488.7,-618.5
492.1,-624.3
493.4,-628.3
496.8,-628.9
500.2,-632.0
501.4,-634.4
502.5,-636.7
504.8,-639.2
507.1,-641.1
509.4,-641.8
509.4,-641.8
510.5,-641.5
510.5,-641.4
510.5,-641.0
510.5,-640.6
510.5,-639.5
511.6,-638.2
511.5,-637.4
511.5,-636.9
512.6,-635.1
511.4,-631.7
509.0,-627.6
504.4,-623.7
498.7,-619.3
491.9,-614.2
483.9,-608.9
474.7,-603.5
465.5,-597.7
454.0,-591.0
442.6,-583.8
431.1,-576.6
418.5,-569.0
407.0,-561.5
395.5,-553.8
382.9,-546.4
370.2,-538.9
358.7,-531.0
347.2,-523.3
335.8,-516.5
324.2,-508.6
314.0,-500.6
302.5,-493.2
292.1,-485.0
281.8,-476.9
271.3,-468.0
262.0,-459.1
252.8,-450.0
243.5,-441.0
234.3,-432.2
226.2,-423.5
216.9,-415.0
208.9,-406.6
199.7,-397.9
191.5,-389.1
182.3,-380.3
171.9,-371.3
162.7,-362.8
152.3,-354.9
140.8,-347.6
129.3,-340.6
117.9,-333.5
106.4,-326.5
94.9,-319.6
83.4,-312.4
73.1,-305.2
61.6,-298.5
51.3,-291.8
41.0,-285.4
29.6,-279.6
18.2,-273.7
5.6,-268.6
-7.0,-263.5
-18.4,-258.8
-30.9,-254.2
-42.4,-249.8
-54.9,-245.5
-66.3,-241.1
-78.8,-237.2
-92.5,-233.2
-105.0,-229.5
-117.5,-226.0
-130.0,-222.5
-142.5,-219.3
-153.9,-216.3
-165.2,-213.2
-177.7,-210.5
-190.2,-207.9
-200.5,-205.8
-208.4,-203.7
-215.1,-201.6
-218.6,-198.7
-223.2,-194.9
