x,y
0.0,0.0
7.2,1.8
13.4,2.8
18.1,3.2
21.0,3.2
22.7,3.7
23.8,4.4
24.1,4.3
24.4,4.2
25.5,5.0
26.9,5.6
28.7,7.2
29.1,9.5
28.6,13.4
26.2,16.8
23.6,21.5
21.0,26.4
18.3,31.2
14.8,36.3
10.3,40.6
5.9,47.4
0.0,52.3
-6.6,57.6
-13.6,63.0
-20.8,68.5
-27.8,72.8
-34.2,77.9
-41.3,82.2
-47.8,88.6
-54.1,94.9
-60.1,102.3
-65.6,109.6
-69.9,118.7
-73.9,127.9
-77.1,137.7
-80.0,147.5
-82.8,157.2
-85.6,168.3
-88.5,179.4
-91.3,190.3
-94.0,201.3
-96.3,212.0
-99.5,222.0
-101.1,233.7
-102.9,244.3
-103.7,256.9
-104.1,269.4
-104.8,280.6
-105.1,293.1
-105.7,304.4
-106.3,316.9
-107.1,328.2
-107.8,340.8
-109.2,352.4
-110.4,365.2
-111.7,378.1
-113.0,390.9
-114.0,403.6
-114.7,416.2
-115.5,427.5
-116.0,438.7
-116.0,449.8
-114.5,461.5
-111.9,472.6
-108.7,483.5
-105.2,495.6
-103.2,506.9
-102.0,519.9
-102.1,532.2
-102.5,544.6
-103.2,557.2
-104.1,569.9
-104.8,582.5
-105.5,593.8
-105.3,606.0
-104.6,617.9
-103.9,628.7
-103.4,638.2
-102.3,647.6
-101.7,654.6
-101.4,659.3
-101.1,662.9
-100.8,665.2
-101.1,665.3
-100.8,666.4
-100.8,666.4
-100.9,666.5
-101.2,666.6
-101.7,668.0
-102.8,670.9
-106.1,672.3
-110.6,673.0
-116.1,672.9
-123.9,671.3
-132.3,670.0
-140.6,669.9
-150.7,668.1
-161.9,666.6
-173.5,665.4
-185.7,663.3
-198.8,661.5
-212.9,658.9
-227.4,657.7
-242.7,655.6
-258.7,652.5
-274.8,650.8
-292.1,648.2
-308.7,646.6
-325.0,645.0
-341.8,642.2
-358.2,640.6
-375.0,639.0
-392.1,636.5
-408.9,635.1
-426.2,632.5
-443.2,629.9
-460.0,628.3
-476.5,626.8
-493.4,625.3
-510.6,622.7
-527.6,621.4
-544.3,621.1
-561.0,620.8
-577.5,620.4
-593.7,621.1
-610.0,621.9
-626.0,623.7
-642.5,624.6
-658.1,627.5
-673.7,630.5
-689.4,633.4
-705.0,636.4
-720.7,639.3
-736.3,642.3
-751.8,645.1
-767.2,648.0
-782.5,650.8
-797.8,653.7
-813.2,655.2
-828.4,656.8
-843.4,658.3
-858.2,659.6
-873.0,659.8
-887.2,660.9
-901.4,660.7
-915.7,659.4
-929.3,659.1
-943.1,657.6
-956.3,657.1
-969.6,655.3
-983.5,652.6
-996.7,650.9
-1009.9,649.1
-1024.1,645.3
-1037.7,642.5
-1051.8,638.6
-1065.9,634.8
-1080.3,629.9
-1094.8,624.9
-1108.9,621.0
-1123.6,616.2
-1138.8,610.3
-1153.4,605.4
-1167.7,600.6
-1182.0,595.5
-1196.5,589.4
-1210.5,584.3
-1224.4,579.1
-1238.4,573.9
-1252.6,567.7
-1266.3,562.4
-1280.2,557.3
-1294.5,551.0
-1308.4,544.7
-1322.7,538.3
-1337.4,531.1
-1351.8,524.9
-1414.1,496.1
-1429.8,489.3
-1445.8,482.4
-1462.2,475.9
-1478.8,469.4
-1495.5,462.8
-1512.3,456.5
-1529.2,451.3
-1546.6,445.2
-1563.9,440.1
-1580.8,435.0
-1597.6,429.8
-1613.2,426.5
-1628.3,423.1
-1643.0,419.5
-1657.1,415.7
-1670.9,411.6
-1684.6,406.5
-1697.9,401.1
-1711.2,394.3
-1724.7,386.6
-1737.8,379.9
-1751.4,372.1
-1764.6,365.4
-1778.3,357.7
-1791.2,350.9
-1803.9,344.1
-1815.8,339.2
-1827.7,334.4
-1839.5,330.8
-1851.8,328.7
-1864.2,329.0
-1877.6,329.8
-1891.0,331.9
-1905.0,332.9
-1918.9,335.1
-1933.4,336.3
-1947.9,337.6
-1961.8,339.8
-1976.4,341.1
-1990.3,344.5
-2004.4,348.0
-2018.6,351.6
-2032.3,357.4
-2046.5,363.5
-2061.1,370.9
-2076.6,377.4
-2092.5,384.2
-2108.7,391.1
-2125.1,398.1
-2142.4,404.2
-2159.5,411.4
-2176.3,418.6
-2192.9,425.7
-2209.5,432.6
-2226.1,438.5
-2242.1,445.3
-2258.0,452.0
-2273.8,458.7
-2289.5,465.3
-2304.5,473.0
-2319.8,479.4
-2334.5,487.0
-2349.1,494.3
-2363.6,501.7
-2378.2,509.2
-2392.6,517.7
-2407.5,525.3
-2421.9,533.9
-2436.7,541.4
-2451.2,548.7
-2465.9,556.2
-2480.0,564.6
-2494.4,572.0
-2508.7,579.3
-2523.1,586.7
-2537.4,594.0
-2551.8,601.3
-2565.7,609.7
-2580.1,616.9
-2594.4,624.3
-2608.4,632.7
-2622.8,640.1
-2636.7,648.4
-2650.9,656.9
-2665.3,664.2
-2679.0,672.6
-2693.3,679.8
-2707.0,688.2
-2720.7,696.3
-2734.4,704.7
-2747.9,712.8
-2761.5,721.1
-2774.8,729.1
-2788.0,737.3
-2800.9,746.3
-2814.1,754.4
-2826.8,763.5
-2839.6,772.6
-2852.3,781.7
-2865.0,790.8
-2877.9,800.0
-2891.0,809.2
-2904.3,818.6
-2918.1,828.1
-2932.7,836.7
-2947.4,846.7
-2962.3,856.7
-2977.2,866.7
-2992.1,876.7
-3006.5,887.9
-3021.3,897.8
-3035.1,909.8
-3049.7,919.7
-3063.8,930.6
-3078.1,941.5
-3092.9,951.5
-3107.4,962.7
-3122.5,972.8
-3137.5,984.0
-3152.9,994.3
-3167.9,1005.6
-3183.2,1015.8
-3198.5,1025.9
-3213.6,1036.1
-3228.5,1046.1
-3242.9,1057.1
-3257.9,1067.1
-3272.8,1077.2
-3287.6,1087.1
-3302.1,1098.3
-3316.8,1108.2
-3331.6,1118.2
-3345.7,1129.1
-3360.0,1138.9
-3374.0,1149.7
-3388.2,1159.4
-3402.2,1169.1
-3415.7,1179.7
-3429.7,1189.4
-3443.7,1199.0
-3457.8,1208.6
-3471.4,1219.4
-3485.6,1229.0
-3499.8,1238.7
-3513.6,1249.5
-3527.7,1259.2
-3542.0,1268.9
-3555.6,1279.6
-3569.5,1289.2
-3582.7,1299.8
-3596.4,1309.3
-3609.3,1319.7
-3622.6,1329.0
-3635.2,1339.3
-3648.0,1348.5
-3660.5,1358.6
-3672.7,1368.7
-3684.9,1378.8
-3696.3,1391.0
-3707.4,1403.1
-3718.2,1415.1
-3728.9,1427.0
-3739.3,1440.0
-3749.7,1451.9
-3760.2,1463.7
-3770.2,1476.6
-3780.6,1488.3
-3791.0,1500.1
-3801.8,1510.8
-3813.1,1521.8
-3825.0,1531.8
-3837.5,1541.9
-3850.1,1552.2
-3863.3,1562.7
-3876.5,1573.3
-3890.2,1584.0
-3903.9,1594.8
-3917.3,1605.4
-3931.0,1616.1
-3943.9,1627.7
-3957.3,1638.3
-3970.8,1648.9
-3983.6,1660.6
-3997.1,1671.2
-4010.1,1682.9
-4023.0,1694.5
-4036.3,1705.0
-4050.1,1714.6
-4063.0,1726.3
-4076.3,1735.6
-4088.8,1745.8
-4100.7,1755.8
-4112.3,1765.6
-4123.6,1775.4
-4135.1,1783.9
-4145.9,1793.4
-4156.8,1801.6
-4166.5,1810.8
-4176.1,1819.7
-4185.7,1827.4
-4195.4,1835.2
-4205.7,1842.0
-4216.8,1847.9
-4228.7,1853.0
-4240.5,1858.0
-4252.1,1863.0
-4264.0,1867.9
-4275.7,1874.1
-4287.5,1880.3
-4298.4,1888.7
-4309.3,1897.0
-4318.9,1907.2
-4328.2,1918.5
-4337.5,1929.8
-4347.5,1940.2
-4357.6,1951.9
-4369.3,1961.8
