x,y
0.0,0.0
13.6,12.3
28.4,23.6
43.7,33.2
60.0,41.2
77.7,47.7
95.7,52.2
114.6,55.1
133.9,57.4
153.5,59.2
173.7,61.0
193.9,63.1
213.4,65.7
233.2,69.0
251.8,73.6
271.1,79.6
289.9,86.5
308.5,94.6
326.2,103.8
344.0,113.5
361.4,123.8
378.2,134.6
394.7,145.4
411.0,156.0
426.7,166.2
442.2,176.7
457.8,186.8
473.4,197.1
488.7,207.7
503.6,218.7
518.2,230.2
531.9,242.4
545.0,255.5
557.7,269.0
569.8,283.0
581.9,297.4
594.3,311.7
606.0,325.8
617.8,339.7
629.2,353.1
640.5,366.3
651.8,378.9
663.2,391.7
674.3,404.8
684.7,418.3
695.2,432.4
705.6,446.8
716.0,461.4
726.1,476.0
736.4,490.4
746.2,504.5
756.3,518.6
765.6,532.1
774.7,545.0
783.4,557.5
792.6,569.7
800.9,581.8
808.9,593.4
817.0,604.7
824.6,615.7
831.8,626.4
839.0,637.2
845.5,647.7
851.4,657.8
856.6,667.4
861.0,676.2
864.8,684.4
868.1,692.0
871.0,699.0
873.0,705.3
874.2,710.8
874.5,715.7
875.4,720.2
875.8,724.3
876.5,728.2
876.9,732.4
877.4,736.3
878.3,739.6
879.3,742.7
881.5,746.4
885.7,750.6
890.9,755.3
897.2,760.3
903.6,765.3
910.4,770.8
916.5,778.7
922.7,786.2
926.6,797.4
921.9,811.4
917.1,818.8
908.2,821.5
897.2,821.8
887.0,817.2
877.2,811.7
866.1,805.1
856.4,797.0
847.8,787.8
839.7,776.6
830.3,765.4
821.0,754.1
809.8,743.9
797.6,734.9
784.5,726.7
771.4,720.7
758.4,718.6
746.0,721.4
733.3,727.9
722.9,737.5
714.3,748.5
710.3,761.4
708.4,775.2
712.8,789.9
721.3,801.7
731.7,810.8
746.0,815.5
762.0,816.7
778.3,814.1
794.8,808.8
809.8,802.0
826.0,795.1
842.8,787.7
860.6,780.2
879.6,772.1
898.6,763.7
917.8,755.0
937.3,746.3
957.7,737.7
978.2,729.2
999.0,720.5
1020.8,711.5
1043.1,701.8
1065.5,692.2
1089.3,682.5
1110.8,672.6
1132.9,662.2
1154.0,651.5
1175.0,640.8
1195.3,629.8
1216.0,618.5
1238.2,607.3
1259.2,595.6
1279.3,583.9
1300.3,572.3
1320.5,560.3
1341.0,548.3
1361.3,536.2
1380.6,524.1
1400.1,511.9
1419.9,499.7
1439.4,487.2
1459.5,474.6
1479.5,461.8
1499.1,448.6
1518.1,435.2
1537.7,421.7
1556.9,408.0
1576.5,394.4
1595.8,380.9
1615.4,367.3
1634.4,353.8
1654.0,340.3
1673.2,326.9
1692.5,313.3
1711.5,299.9
1730.4,286.5
1750.0,273.3
1768.9,260.1
