x,y
0.0,0.0
-4.4,-0.8
-8.6,-2.7
-12.9,-4.6
-17.6,-6.4
-22.5,-7.1
-28.4,-8.8
-34.4,-10.6
-40.7,-11.2
-46.8,-12.8
-52.3,-13.6
-57.0,-14.3
-60.8,-12.8
-64.0,-11.4
-66.5,-8.9
-68.3,-4.3
-70.0,1.5
-71.7,7.3
-73.5,13.1
-74.9,18.8
-76.2,23.5
-77.5,28.0
-78.8,33.8
-80.8,37.3
-83.4,40.9
-86.5,44.5
-89.1,49.3
-90.9,52.8
-92.4,56.3
-93.4,61.0
-94.2,65.5
-95.1,70.0
-95.7,75.8
-96.5,81.4
-97.6,87.2
-98.4,92.8
-99.2,98.6
-99.8,104.2
-100.8,110.0
-101.6,115.6
-102.3,121.4
-102.9,127.1
-103.5,131.6
-104.2,136.1
-104.6,140.8
-105.3,145.3
-106.0,149.8
-106.5,154.4
-107.1,158.9
-107.5,161.2
-107.7,163.4
-107.8,163.5
-107.7,164.6
-107.7,164.6
-107.9,164.6
-108.0,164.6
-108.3,166.8
-108.7,170.3
-109.1,173.7
-109.4,177.1
-110.0,181.6
-110.9,185.1
-112.0,190.8
-113.9,194.3
-116.4,199.1
-119.9,202.7
-124.1,205.3
-128.6,208.1
-133.5,208.5
-138.1,208.9
-141.6,209.2
-143.3,209.3
-143.7,209.4
-143.7,209.4
-143.7,209.4
-143.7,209.4
-143.7,209.4
-143.7,209.4
-143.7,209.4
-143.6,209.3
-143.5,209.3
-144.3,209.4
-146.3,209.6
-149.4,209.8
-152.5,211.2
-155.2,212.6
-157.2,216.1
-158.6,219.6
-159.3,225.3
-159.2,233.2
-158.8,240.0
-157.7,247.7
-156.3,255.5
-154.3,263.2
-151.9,270.9
-149.4,279.8
-146.9,288.6
-144.1,297.4
-141.2,306.1
-138.2,314.9
-135.2,323.8
-132.2,333.7
-129.1,342.4
-126.2,351.2
-123.2,360.0
-120.1,368.7
-116.8,378.7
-113.3,388.6
-109.9,399.5
-106.3,409.5
-103.1,420.4
-100.4,431.6
-98.1,441.5
-96.3,452.7
-95.1,462.8
-94.3,473.0
-94.0,483.1
-93.9,493.2
-94.2,502.3
-94.9,511.4
-95.8,520.6
-97.2,529.7
-98.9,538.9
-101.2,547.0
-103.2,555.1
-104.8,562.0
-106.1,566.6
-106.9,571.1
-107.7,573.4
-107.9,574.6
-108.0,574.6
-108.0,574.6
-108.2,575.8
-108.1,578.0
-107.8,579.1
-107.5,581.3
-107.5,581.3
-107.5,581.3
-107.3,581.3
-107.0,583.5
-106.4,585.7
-106.3,590.2
-106.7,594.8
-108.4,599.4
-111.8,603.0
-116.6,608.0
-122.3,611.8
-127.7,616.8
-133.0,621.8
-138.0,629.0
-143.3,635.1
-148.8,642.4
-153.8,650.7
-158.9,658.0
-164.2,666.3
-170.0,673.6
-176.1,683.2
-182.3,690.5
-188.4,698.9
-194.6,707.4
-200.7,717.0
-207.1,725.5
-213.4,735.1
-219.9,743.5
-226.3,753.2
-232.5,761.6
-238.8,770.1
-244.9,779.8
-250.8,788.2
-256.2,795.4
-261.0,802.5
-264.7,808.5
-267.0,813.2
-267.7,816.7
-266.4,821.1
-263.9,825.3
-260.7,828.5
-257.1,832.6
-253.3,836.8
-249.4,842.1
-245.1,847.3
-241.0,851.6
-236.6,856.7
-231.9,862.0
-227.1,866.1
-222.0,871.3
-217.1,875.4
-212.0,880.6
-206.8,884.6
-201.7,888.8
-196.7,893.9
-191.7,897.9
-186.7,902.1
-181.7,907.2
-176.7,911.3
-171.6,915.4
-166.6,918.3
-161.2,923.5
-156.1,926.4
-150.7,930.5
-145.2,934.5
-140.1,937.4
-134.5,941.5
-129.4,944.4
-124.5,947.3
-119.9,950.4
-115.4,952.2
-110.9,955.2
-106.9,956.0
-103.5,956.8
-100.9,956.6
-99.1,956.4
-97.7,956.3
-96.6,957.3
-96.3,957.3
-96.3,957.3
-96.3,957.3
-96.3,957.3
-96.3,957.3
-96.3,957.3
-96.2,957.3
-96.1,957.3
-96.2,957.3
-96.2,957.3
-96.2,957.3
-96.2,957.3
-96.3,956.2
-96.3,956.2
-96.3,956.2
-96.3,956.2
-96.3,956.2
-96.3,956.2
-96.3,956.2
-96.3,956.2
-96.3,956.2
-96.3,956.2
-96.3,956.2
-96.2,956.2
-96.2,956.2
