x,y
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,-1.1
0.0,-1.1
0.0,-1.1
0.0,-1.1
0.0,-1.1
0.0,-1.1
0.0,-1.1
0.0,-1.1
0.0,-1.1
0.0,-1.1
0.0,-1.1
0.1,-1.1
0.1,-1.1
0.1,-1.1
0.1,-1.1
0.1,-1.1
0.1,-1.1
0.1,-1.1
0.1,-1.1
0.2,-1.1
0.2,-1.1
0.2,-1.1
0.2,-1.1
0.2,-1.1
0.2,-1.1
0.2,-1.1
0.2,-1.1
0.2,-1.1
0.2,-1.1
0.3,-1.1
0.3,-1.1
0.3,-1.1
0.4,-1.1
0.4,-1.1
0.4,-1.1
0.5,-1.1
0.5,-1.1
0.5,-1.1
0.4,-1.1
0.5,-1.1
0.5,-1.1
0.5,-1.1
0.5,-1.1
0.5,-1.1
0.5,-1.1
0.5,-1.1
0.5,-1.1
0.5,-1.1
0.7,-1.1
0.7,-1.1
0.7,-1.1
0.7,-1.1
0.7,-1.1
0.9,-1.1
0.9,-1.1
0.9,0.0
0.9,0.0
1.0,0.0
1.2,0.0
1.2,0.0
1.2,0.0
1.2,0.0
1.4,0.0
1.4,0.0
1.4,1.1
1.5,1.1
1.5,1.1
1.6,1.1
1.8,1.1
1.8,1.1
1.8,2.3
1.9,2.3
2.0,2.3
2.0,2.3
2.1,2.3
2.2,3.4
2.3,3.4
2.3,3.4
2.4,3.4
2.5,3.4
2.6,3.4
2.6,3.4
2.8,3.4
2.8,4.5
2.8,4.5
2.8,4.5
2.8,4.5
3.0,4.5
3.2,4.5
3.7,4.6
4.3,4.6
4.8,4.6
5.3,4.6
6.0,3.5
6.3,3.6
6.4,3.6
6.5,3.6
6.5,3.6
6.7,3.6
6.7,3.6
6.7,3.6
7.0,3.6
7.7,3.6
9.2,3.7
11.0,3.8
13.4,3.9
15.0,3.9
15.5,5.1
15.4,3.9
15.0,3.9
14.7,3.9
14.4,2.8
14.2,2.8
13.9,1.6
13.7,1.6
13.4,1.6
13.1,0.5
13.0,0.5
12.9,0.5
12.6,-0.6
12.8,-0.6
13.7,0.5
