x,y
0.0,0.0
3.9,3.9
5.4,5.6
5.7,6.9
8.2,5.9
9.9,5.6
14.1,4.4
14.2,4.3
13.1,3.9
13.8,3.1
12.3,3.0
12.1,1.6
11.0,1.1
11.0,1.1
11.1,-0.6
10.5,-1.6
9.3,-2.0
8.9,-1.6
8.0,-2.2
8.6,-1.3
8.4,-1.0
9.3,-0.3
9.3,-0.3
10.4,0.1
10.8,-0.3
12.0,0.1
12.2,-0.1
13.0,0.6
13.0,0.6
13.8,1.4
13.8,1.4
14.9,1.9
16.9,1.3
18.7,-0.7
19.9,-0.4
21.5,-2.1
23.6,-1.1
25.4,-1.4
25.6,-1.6
25.9,-2.0
26.5,-1.0
25.7,-0.1
25.4,1.9
24.0,3.4
24.2,4.9
23.6,5.5
23.1,6.0
22.8,6.4
22.4,6.9
22.4,8.5
21.6,9.4
21.6,11.2
21.6,11.2
22.2,10.5
22.7,9.9
23.0,7.8
29.9,-1.4
32.8,-4.7
32.9,-4.8
34.2,-6.2
34.8,-6.8
34.0,-6.0
33.9,-5.9
33.8,-5.7
34.3,-6.2
34.6,-6.6
34.8,-6.8
35.3,-7.4
35.4,-7.5
35.3,-7.4
34.0,-7.6
32.7,-7.8
32.4,-7.5
31.1,-7.7
30.7,-7.3
30.5,-7.0
30.1,-6.6
29.4,-5.9
29.1,-5.5
29.0,-5.4
27.5,-5.4
26.2,-5.6
-65.8,-89.5
-66.1,-89.0
-67.4,-89.4
-68.6,-89.7
-67.8,-90.5
-67.3,-91.1
-67.5,-92.5
-69.4,-93.8
-70.5,-94.2
-69.8,-94.9
-69.9,-94.9
-70.6,-94.0
-70.9,-93.7
-71.5,-93.1
-71.1,-91.9
-70.8,-90.5
-70.6,-89.1
-70.8,-87.2
-70.4,-86.0
-70.1,-84.7
-69.9,-83.2
-72.2,-82.4
-73.6,-82.5
-74.1,-82.0
-74.2,-81.8
-76.2,-83.1
-76.5,-82.7
-77.8,-82.9
-78.1,-82.6
-78.5,-82.1
-79.1,-81.5
-79.5,-81.1
-80.8,-81.3
-81.8,-81.8
-82.1,-81.5
-83.2,-81.9
-85.9,-83.9
-87.7,-85.3
-89.3,-86.7
-89.8,-87.9
-90.3,-88.9
-91.1,-89.8
-92.8,-91.2
-93.6,-91.9
-95.4,-93.4
-97.1,-94.8
-98.0,-95.6
-99.1,-96.0
-99.1,-96.1
-98.8,-96.3
-97.2,-96.5
-94.6,-97.6
-90.3,-99.1
-83.0,-100.3
-76.2,-102.9
-67.0,-104.5
-58.4,-107.4
-51.2,-112.0
-44.6,-117.7
-37.1,-122.7
-29.8,-127.3
-23.5,-132.6
-16.6,-136.9
-10.4,-142.0
-2.5,-145.6
5.5,-149.5
13.9,-153.7
22.3,-158.0
32.1,-162.0
42.9,-165.6
53.9,-169.3
65.9,-172.4
78.1,-175.9
89.6,-180.2
102.2,-184.1
114.2,-188.8
129.1,-191.8
143.3,-195.7
157.4,-199.4
170.3,-205.2
184.0,-210.2
198.7,-214.6
208.5,-223.7
221.3,-229.4
230.6,-238.1
242.7,-243.0
254.7,-247.8
265.6,-253.1
276.3,-258.3
285.4,-264.9
294.1,-271.2
300.2,-278.0
308.0,-281.6
313.9,-284.6
319.1,-285.4
319.9,-288.0
321.4,-287.9
319.8,-289.6
319.6,-289.3
319.3,-289.0
316.8,-291.2
316.5,-290.9
314.6,-292.2
313.7,-292.8
312.0,-294.2
310.3,-295.7
308.6,-297.1
307.6,-297.7
306.6,-298.2
305.7,-298.8
304.7,-299.5
305.4,-298.6
303.9,-300.2
303.3,-301.2
303.3,-301.2
304.1,-300.4
304.8,-299.6
304.0,-300.3
302.4,-301.8
302.4,-301.8
302.2,-301.6
303.5,-299.8
304.1,-298.8
304.0,-298.6
303.8,-298.5
305.4,-296.9
307.1,-295.5
309.3,-294.6
311.4,-295.2
313.7,-296.2
317.0,-296.4
320.3,-296.7
323.6,-297.0
328.0,-296.9
331.0,-298.6
333.5,-301.2
336.2,-304.2
339.4,-307.8
341.8,-313.8
350.7,-315.2
358.4,-317.0
367.6,-317.2
376.9,-319.1
385.8,-322.1
394.2,-326.4
400.9,-332.2
407.7,-337.9
416.3,-342.4
425.3,-347.2
434.9,-351.2
446.0,-353.4
454.9,-358.0
462.6,-364.9
471.2,-371.1
481.2,-377.1
489.5,-384.6
497.5,-393.4
507.3,-400.9
517.3,-408.5
526.4,-417.0
536.3,-424.4
542.8,-435.0
550.9,-444.0
559.2,-453.2
565.6,-463.6
572.6,-473.0
578.4,-482.7
585.3,-490.4
589.1,-497.9
593.3,-504.2
595.9,-510.5
597.7,-515.8
598.8,-520.4
599.2,-524.2
600.7,-525.8
601.3,-526.5
602.2,-525.8
603.1,-525.1
603.1,-525.0
602.9,-524.8
602.8,-524.8
602.8,-524.8
602.8,-524.8
602.8,-524.7
603.5,-523.8
603.5,-523.8
603.4,-523.8
603.4,-523.7
603.3,-523.6
603.3,-523.6
603.5,-523.8
604.6,-525.0
605.8,-528.0
608.6,-531.1
611.2,-535.8
614.2,-540.7
617.8,-546.3
622.4,-551.5
626.1,-558.8
630.0,-566.5
634.2,-574.5
638.6,-582.7
644.1,-590.4
648.5,-598.7
653.4,-607.5
658.9,-616.8
663.4,-627.0
667.5,-638.2
672.7,-648.9
678.0,-659.8
683.4,-670.9
689.0,-682.2
695.4,-692.7
701.0,-703.8
707.2,-714.0
712.4,-724.8
718.1,-734.4
723.7,-744.0
727.5,-754.9
730.7,-765.2
731.6,-776.2
730.7,-787.1
730.7,-797.2
731.1,-807.5
732.7,-817.7
733.2,-828.3
734.6,-838.3
734.9,-848.7
734.6,-858.5
731.8,-868.7
728.1,-878.3
722.5,-888.8
716.5,-899.1
710.5,-909.1
704.7,-919.5
697.7,-930.3
690.9,-941.4
684.2,-952.6
677.3,-963.5
670.4,-974.4
663.3,-984.9
655.9,-995.3
647.0,-1005.8
637.7,-1015.7
627.9,-1025.1
619.1,-1033.8
609.3,-1041.5
599.7,-1047.7
589.3,-1053.0
577.6,-1058.6
565.6,-1064.0
553.4,-1069.0
541.8,-1074.6
530.9,-1079.4
519.1,-1085.0
