x,y
0.0,0.0
-13.0,-4.6
-11.4,-17.7
-24.1,-26.4
-40.8,-31.0
-50.1,-41.3
-58.4,-52.3
-68.5,-61.7
-78.1,-70.9
-87.6,-79.8
-96.6,-88.5
-105.4,-96.9
-113.8,-105.0
-121.3,-112.5
-128.0,-119.2
-124.6,-128.1
-122.1,-136.1
-137.7,-139.9
-136.1,-144.3
-143.2,-145.7
-141.8,-147.4
-142.2,-147.7
-143.2,-147.1
-144.9,-146.9
-144.1,-147.7
-144.3,-147.9
-145.5,-147.4
-145.7,-147.6
-146.1,-147.9
-146.5,-148.2
-146.8,-148.4
-146.9,-148.5
-147.1,-148.7
-147.3,-148.8
-147.5,-149.0
-147.5,-149.0
-147.5,-149.0
-147.5,-149.0
-147.5,-149.0
-147.5,-149.0
-147.5,-149.0
-147.5,-149.0
-147.4,-148.9
-147.5,-149.0
-147.4,-148.9
-147.4,-148.9
-147.5,-149.0
-147.5,-149.0
-147.5,-149.0
-147.5,-149.0
-147.5,-149.0
-147.5,-149.0
-147.5,-149.0
-147.5,-149.0
-146.4,-155.4
-149.7,-152.3
-149.7,-152.3
-149.6,-152.2
-149.6,-152.2
-149.8,-152.4
-150.5,-151.6
-150.7,-151.6
-150.7,-151.6
-150.7,-151.7
-151.4,-150.9
-151.5,-150.9
-151.5,-150.9
-151.5,-150.9
-151.5,-150.9
-151.5,-150.9
-151.5,-150.9
-152.2,-150.1
-152.2,-150.1
-152.2,-150.1
-152.2,-150.1
-152.2,-150.1
-152.2,-150.1
-152.4,-150.2
-152.7,-151.8
-154.1,-154.4
-156.9,-156.6
-159.1,-159.8
-161.2,-162.9
-161.5,-167.4
-160.9,-171.3
-157.1,-176.8
-152.0,-182.7
-145.6,-195.1
-138.4,-203.9
-129.1,-215.2
-121.4,-224.8
-113.2,-232.8
-107.2,-239.5
-98.6,-247.2
-90.8,-256.9
-82.9,-266.4
-75.7,-275.0
-67.7,-284.6
-60.3,-294.5
-52.9,-303.1
-44.5,-312.3
-36.9,-320.7
-28.1,-329.5
-20.4,-337.8
-12.7,-346.1
-4.2,-353.8
4.3,-361.4
13.5,-371.4
22.5,-380.2
30.1,-388.5
39.1,-397.2
47.1,-405.3
53.9,-412.8
61.6,-421.1
69.6,-429.2
77.0,-437.8
83.8,-445.3
90.9,-452.6
96.5,-458.2
101.5,-464.3
103.5,-468.4
100.6,-472.1
94.1,-475.9
88.8,-481.4
81.3,-486.0
75.1,-492.5
67.6,-499.9
56.8,-508.4
45.6,-517.4
34.4,-527.8
22.7,-538.6
9.7,-550.3
-3.6,-562.3
-17.9,-575.2
-31.5,-587.6
-44.8,-599.5
-58.1,-611.6
-71.0,-623.3
-83.3,-635.9
-96.0,-647.6
-108.2,-660.1
-120.7,-671.6
-132.6,-683.9
-144.4,-696.2
-156.0,-708.4
-166.6,-721.1
-176.5,-733.3
-184.9,-747.3
-192.8,-760.8
-198.7,-774.2
-203.7,-786.8
-207.1,-798.2
-209.2,-808.5
-210.7,-818.3
-208.1,-827.8
-209.4,-837.5
-212.0,-848.2
-215.7,-858.4
-217.4,-868.4
-218.9,-878.2
-219.8,-889.1
-222.1,-900.9
-226.4,-913.0
-231.4,-925.7
-236.8,-938.7
-242.0,-952.9
-246.3,-967.9
-250.5,-982.9
-255.2,-999.7
-260.3,-1015.3
-265.3,-1030.9
-268.1,-1046.1
-273.3,-1061.9
-278.4,-1077.5
-282.4,-1093.8
-286.8,-1110.3
-291.6,-1125.8
-296.5,-1141.2
-301.5,-1156.8
-306.6,-1172.4
-312.8,-1186.0
-317.3,-1201.2
-322.8,-1214.2
-329.2,-1226.5
-339.2,-1235.9
-352.3,-1243.5
-368.0,-1248.8
-382.9,-1254.8
-398.1,-1261.1
-414.5,-1266.9
-430.8,-1272.7
-446.4,-1279.2
-462.6,-1284.9
-478.8,-1290.6
-495.2,-1296.3
-510.8,-1303.0
-526.3,-1309.5
-541.7,-1316.0
-556.5,-1322.0
-570.4,-1327.3
-582.0,-1332.1
-592.3,-1336.1
-601.8,-1339.3
-611.2,-1342.4
-620.0,-1346.6
-630.2,-1350.3
-640.6,-1355.7
-652.1,-1360.6
-663.9,-1365.7
-676.2,-1371.1
-689.1,-1377.0
-703.3,-1382.6
-717.5,-1389.5
-733.0,-1396.0
-749.2,-1403.2
-764.8,-1411.2
-781.4,-1418.7
-798.0,-1425.9
-814.3,-1433.2
-830.5,-1440.3
-846.9,-1447.6
-863.4,-1454.8
-879.9,-1462.3
-896.6,-1469.6
-913.0,-1476.9
-929.2,-1484.1
-945.1,-1492.3
-961.7,-1499.7
-979.2,-1506.4
-995.6,-1515.1
-1012.9,-1523.0
-1030.3,-1531.1
-1048.7,-1538.4
-1066.5,-1546.8
-1085.0,-1554.4
-1103.0,-1562.9
-1121.8,-1570.4
-1139.6,-1578.9
-1158.5,-1586.6
-1176.4,-1595.0
-1195.0,-1602.6
-1212.8,-1610.9
-1230.9,-1618.1
-1248.3,-1626.2
-1265.6,-1634.0
-1283.6,-1641.1
-1300.7,-1648.9
-1317.8,-1656.8
-1334.9,-1664.6
