x,y
0.0,0.0
10.9,6.4
22.6,13.5
34.4,20.4
47.1,27.9
59.8,35.5
73.7,43.5
86.3,51.2
99.1,58.8
112.8,66.9
126.9,74.3
140.8,82.1
154.5,90.2
167.2,98.1
180.9,106.2
193.5,114.0
207.4,121.8
220.2,129.2
234.2,137.1
246.9,144.5
260.9,152.3
273.4,160.4
287.1,168.5
300.9,176.5
313.6,184.2
326.2,192.0
339.1,199.5
350.8,206.6
362.5,213.5
373.3,219.7
384.1,225.9
393.9,231.6
402.7,237.1
412.4,242.9
421.2,248.1
430.0,253.2
438.0,257.4
447.0,262.1
453.4,267.2
460.2,271.4
465.9,275.1
472.6,279.3
480.4,283.9
488.2,288.5
497.0,293.8
506.8,299.6
516.5,305.5
527.4,311.8
538.0,318.3
548.8,324.7
559.6,331.1
572.4,338.4
584.1,345.5
595.9,352.3
607.6,359.5
620.4,366.9
632.2,373.7
645.1,380.8
659.1,388.7
671.8,396.2
684.5,403.8
698.3,412.0
711.0,419.6
723.7,427.2
736.5,434.8
749.3,442.2
763.1,449.9
776.0,457.4
789.8,465.3
802.6,472.9
816.3,481.1
830.1,489.1
843.7,497.4
857.3,506.0
871.0,514.1
884.4,520.4
899.5,531.2
914.0,540.3
928.8,549.2
943.4,557.9
957.3,565.9
971.2,573.7
985.7,582.9
998.6,590.1
1012.3,598.2
1026.1,606.5
1040.0,614.1
1053.0,621.3
1065.8,628.8
1078.4,636.5
1092.3,644.4
1105.1,651.8
1117.7,659.5
1130.5,666.9
1143.4,674.4
1153.5,682.0
1165.6,691.1
1177.1,695.9
1189.1,702.1
1200.2,708.0
1210.0,713.6
1218.8,718.7
1226.6,723.3
1233.3,727.8
1240.3,731.5
1246.2,734.7
1252.1,738.0
1255.9,740.4
1261.9,743.6
1267.9,746.9
1272.9,749.4
1277.9,751.8
1284.2,754.4
1290.5,756.8
1297.8,759.7
1304.9,762.9
1314.4,766.7
1325.0,770.7
1334.3,774.6
1344.0,777.8
1353.5,781.4
1363.0,784.9
1372.6,788.3
1382.1,791.9
1392.6,795.9
1402.2,799.4
1412.9,803.3
1423.6,806.9
1433.2,810.3
1443.7,814.4
1455.3,818.7
1466.0,822.6
1477.6,826.9
1489.3,831.2
1499.9,835.2
1511.6,839.4
1524.4,844.2
1536.1,848.3
1547.8,852.4
1559.6,856.6
1570.3,860.3
1582.0,864.5
1593.7,868.8
1604.4,872.5
1616.1,876.8
1626.8,880.5
1638.5,884.6
1650.3,888.9
1663.0,893.6
1674.7,897.9
1688.5,903.0
1702.4,907.9
1717.3,913.3
1732.3,918.7
1747.3,924.1
1763.5,929.5
1779.8,934.7
1795.4,938.7
1812.5,941.8
1828.3,942.6
1843.7,941.3
1859.3,939.8
1873.8,937.8
1888.5,935.2
1903.3,932.6
1918.2,929.5
1933.2,926.5
1947.0,923.1
1961.8,920.5
1976.5,918.1
1990.8,916.4
2005.1,915.0
2019.3,913.5
2034.5,912.8
2049.7,911.9
2065.0,910.9
2080.2,910.2
2095.3,909.8
2110.3,909.2
2125.5,908.4
2140.8,907.4
2156.1,906.5
2171.3,905.7
2186.5,905.0
2201.5,904.7
2215.2,904.4
2228.7,904.4
2242.1,904.8
2255.6,905.4
2268.6,906.5
2280.5,907.4
2292.2,908.9
2303.8,910.6
2314.1,912.4
2323.1,914.1
2329.9,915.4
2335.6,916.5
2340.1,917.5
2343.6,917.9
2347.0,918.5
2348.1,918.6
2348.2,918.3
2348.2,918.4
2348.1,918.6
2348.1,918.6
2348.1,918.7
2348.0,918.9
2348.0,918.9
2347.9,919.0
2347.9,919.0
2347.9,919.1
2347.8,919.2
2346.8,918.9
2346.8,918.9
2346.7,919.0
2346.7,919.1
2346.7,919.2
2346.7,919.2
2346.6,919.2
2346.6,919.2
2346.6,919.4
2346.5,919.5
2346.5,919.5
2345.4,919.2
2345.4,919.2
2345.4,919.2
2345.4,919.2
2346.5,919.5
2348.9,919.7
2352.7,919.6
2358.7,919.7
2363.9,919.1
2371.5,918.7
2379.3,917.4
2387.6,915.5
2395.7,913.7
2403.9,911.9
2410.8,910.2
2417.6,908.8
2424.0,908.1
2429.1,907.7
2433.7,908.4
2437.9,910.0
2441.8,912.3
2444.4,914.8
2445.9,916.8
2447.5,918.7
2448.3,919.6
2448.2,919.9
2448.2,919.9
2448.2,919.9
2448.2,919.8
2448.2,919.8
2448.2,919.8
2448.2,919.8
2448.2,919.8
2448.2,919.8
2448.3,919.6
2448.3,919.6
2448.3,919.6
2448.3,919.6
2448.3,919.6
2447.3,919.0
2447.3,919.0
2447.3,919.0
2447.3,919.0
2448.2,919.8
2449.8,921.7
2450.9,924.6
2454.0,929.1
2456.6,934.2
2459.9,940.6
2463.9,948.3
2467.6,956.7
2471.0,965.6
2475.2,975.5
2479.3,986.1
2483.9,997.8
2488.5,1009.9
2492.9,1022.4
2498.3,1035.3
2502.6,1047.9
2509.0,1061.6
2514.1,1075.2
2519.2,1088.8
2524.3,1102.3
2529.5,1115.9
2534.6,1129.4
2539.8,1143.0
2544.8,1157.0
2550.7,1171.6
2555.6,1185.8
2561.5,1200.5
2566.2,1215.0
2571.9,1230.2
2578.5,1246.0
2584.0,1261.6
2590.6,1277.7
2597.3,1293.5
2604.1,1309.0
2612.0,1325.0
2618.8,1340.3
2626.7,1356.0
2634.7,1371.5
2642.9,1386.8
2650.0,1401.5
2659.5,1416.6
2667.0,1430.4
2676.6,1445.0
2686.2,1459.9
2697.8,1476.0
2706.4,1490.2
2716.9,1505.9
2727.9,1520.2
2739.2,1533.9
2750.2,1548.4
2761.6,1561.9
2773.9,1576.1
2786.4,1590.1
2798.9,1603.9
2810.2,1617.7
2822.8,1631.4
2836.3,1645.6
2848.0,1658.7
2859.4,1672.1
