x,y
0.0,0.0
-0.1,0.2
-0.1,0.2
-0.1,0.2
-0.1,0.2
-1.3,0.6
-0.4,2.3
0.4,4.3
0.1,5.8
0.9,7.4
1.8,9.1
2.6,10.7
3.4,12.4
3.2,13.8
4.1,15.3
4.9,16.6
5.8,17.9
6.7,19.2
7.6,20.5
8.5,22.1
9.4,23.7
10.2,25.4
11.1,26.8
12.0,28.4
14.0,29.9
14.9,31.0
17.1,31.3
18.3,30.8
20.6,30.5
21.9,29.7
24.2,29.2
25.5,28.9
27.6,29.6
29.7,31.0
29.5,32.1
29.4,32.8
29.3,33.1
29.3,33.1
29.3,33.1
29.3,33.3
29.3,33.1
29.4,32.4
29.6,31.7
29.6,31.5
29.6,31.5
29.6,31.5
29.6,31.5
29.6,31.5
29.6,31.4
30.8,31.4
30.8,31.2
30.8,30.9
31.0,30.0
32.3,28.7
34.9,27.0
37.5,25.0
41.3,22.7
44.1,20.6
46.6,19.3
46.8,18.1
48.0,17.2
49.4,16.3
51.7,15.7
54.0,15.6
58.3,16.9
61.3,19.6
65.0,24.0
68.5,29.6
74.2,36.7
80.7,45.2
85.9,54.4
92.2,64.4
98.3,74.3
103.4,84.2
107.5,94.0
112.4,104.1
116.3,114.7
121.3,125.7
126.0,137.3
130.7,149.4
135.4,161.7
141.1,174.9
146.7,188.3
152.3,202.1
158.9,216.5
164.4,231.0
169.8,245.8
176.2,261.0
182.8,276.4
189.1,292.2
195.5,308.1
201.8,324.2
208.2,340.3
215.5,356.9
221.8,373.2
229.2,390.2
235.4,406.9
242.8,423.7
250.1,440.2
257.7,456.1
266.4,471.8
274.1,486.9
282.9,502.0
291.7,516.8
300.6,531.4
310.6,546.3
319.5,561.1
329.5,576.4
338.3,591.4
347.2,606.5
357.0,622.1
366.9,637.8
376.8,653.7
386.5,669.8
397.3,686.8
407.0,703.7
417.8,720.9
427.5,737.7
437.2,754.2
447.0,770.2
456.9,785.8
465.7,801.0
475.7,815.9
484.6,830.4
494.7,844.8
502.6,858.7
511.6,872.7
519.5,886.3
527.4,899.8
536.4,913.6
543.2,926.8
551.3,940.1
560.4,953.3
567.3,966.3
576.3,979.8
585.3,993.8
593.2,1007.6
602.1,1021.9
610.1,1035.7
619.2,1049.4
627.1,1062.8
635.0,1076.0
643.0,1089.1
652.2,1102.7
659.0,1115.6
667.0,1128.8
675.0,1142.0
684.0,1155.4
692.0,1168.8
699.9,1182.6
707.7,1196.7
717.8,1211.5
726.6,1226.5
736.5,1242.2
746.3,1258.1
756.1,1274.2
764.8,1290.0
775.8,1306.1
784.6,1321.3
793.4,1336.2
803.4,1350.9
812.4,1365.1
822.5,1379.2
832.7,1393.1
841.9,1406.4
851.1,1419.4
860.2,1431.9
868.5,1443.9
876.7,1455.5
885.0,1466.8
893.3,1478.3
901.6,1489.5
908.8,1500.3
916.2,1510.9
923.5,1521.2
930.9,1530.9
937.3,1540.2
943.8,1549.0
949.1,1557.4
955.5,1566.0
961.9,1575.2
969.4,1584.6
974.5,1594.2
978.5,1604.3
980.0,1614.8
980.3,1625.9
979.5,1636.9
981.1,1647.1
982.6,1657.9
986.8,1666.4
993.6,1672.8
1002.1,1676.7
