x,y
0.0,0.0
-7.2,8.4
-15.7,16.7
-24.0,24.8
-31.3,32.4
-39.7,40.0
-47.0,47.1
-56.6,54.0
-65.2,60.6
-73.7,66.6
-81.2,72.0
-87.5,76.3
-91.8,79.6
-97.2,82.2
-99.3,83.8
-101.4,84.5
-101.4,84.6
-101.4,84.6
-100.3,84.6
-100.3,84.6
-100.3,84.7
-100.3,84.9
-100.3,84.9
-99.2,84.8
-99.2,84.9
-99.2,85.1
-99.2,85.1
-99.2,85.1
-99.2,85.1
-99.1,85.4
-99.1,85.4
-99.1,85.6
-100.1,86.6
-103.4,88.6
-106.5,91.2
-110.7,94.4
-116.1,98.1
-122.6,100.8
-130.3,102.6
-138.1,104.3
-147.0,105.7
-157.0,108.6
-164.5,112.3
-173.3,116.3
-182.1,119.5
-191.9,123.1
-200.6,127.4
-209.2,132.9
-217.7,139.1
-225.1,145.4
-232.4,151.8
-239.9,157.7
-246.1,164.2
-253.5,170.5
-258.7,176.4
-263.8,182.0
-270.4,184.2
-275.8,186.3
-279.0,188.1
-283.7,187.0
-288.4,183.5
-294.6,177.6
-299.7,171.0
-304.8,163.5
-310.0,155.5
-315.3,147.2
-319.4,138.2
-323.6,128.3
-327.9,117.7
-331.2,105.8
-334.5,93.3
-338.9,80.9
-343.4,68.3
-347.9,55.7
-352.3,43.1
-356.8,30.6
-361.3,18.3
-365.6,6.3
-370.0,-5.2
-374.4,-16.1
-378.6,-26.6
-382.8,-36.2
-388.1,-44.3
-395.3,-50.4
-404.9,-55.8
-415.3,-59.7
-427.0,-63.4
-437.6,-67.3
-449.1,-70.6
-460.7,-73.9
-472.3,-76.9
-485.0,-79.6
-496.6,-82.3
-509.3,-84.5
-521.8,-86.1
-533.2,-87.5
-545.8,-88.4
-558.3,-89.0
-570.8,-89.0
-582.1,-88.9
-594.5,-88.3
-605.8,-87.5
-615.8,-86.5
-626.0,-85.6
-634.9,-84.4
-641.6,-83.2
-646.0,-82.0
-649.3,-81.1
-651.4,-80.6
-651.4,-80.4
-652.5,-80.4
-652.6,-80.6
-652.6,-80.8
-652.6,-81.1
-652.6,-81.2
-652.6,-81.4
-652.6,-81.6
-652.7,-81.8
-652.7,-82.0
-652.7,-82.1
-652.7,-82.4
-652.7,-82.6
-652.7,-82.7
-652.8,-82.8
-652.8,-83.0
-652.8,-83.1
