x,y
0.0,0.0
0.0,-4.8
0.8,-9.5
1.4,-13.7
2.0,-17.2
2.6,-20.4
3.1,-23.6
2.6,-26.5
0.6,-29.3
-3.2,-31.3
-7.8,-32.6
-12.6,-33.7
-17.1,-35.1
-21.4,-35.9
-24.8,-37.0
-28.2,-37.8
-32.4,-37.0
-36.1,-35.7
-39.3,-31.8
-42.2,-25.8
-45.0,-18.7
-47.7,-11.8
-50.8,-4.1
-54.2,4.2
-57.9,13.0
-61.5,22.1
-65.4,31.4
-68.8,40.2
-72.8,49.4
-76.0,57.7
-78.8,65.4
-81.4,73.3
-82.1,80.5
-81.1,87.8
-77.7,94.9
-71.6,100.3
-64.2,104.7
-55.7,107.4
-46.5,107.7
-37.0,105.2
-27.0,101.1
-16.1,96.3
-4.4,90.6
7.4,85.2
19.8,79.3
32.6,73.4
44.8,67.4
56.3,61.9
67.6,56.3
78.9,50.2
89.8,43.9
100.4,37.4
111.6,29.4
122.0,21.8
132.7,13.4
142.8,4.8
152.5,-3.8
162.6,-13.4
172.1,-22.9
181.6,-32.4
191.1,-42.4
200.6,-52.5
209.7,-62.3
218.8,-72.1
227.6,-81.6
236.5,-91.6
245.1,-101.2
253.9,-111.5
262.3,-120.8
270.7,-130.0
279.3,-138.9
288.2,-147.7
297.0,-156.5
305.7,-165.7
314.6,-175.2
323.1,-184.4
331.7,-193.8
340.4,-203.6
349.0,-213.2
357.9,-222.8
366.4,-231.8
374.6,-240.7
383.4,-249.8
391.4,-258.2
398.7,-265.9
406.3,-273.8
413.7,-281.2
420.3,-287.5
426.1,-293.5
431.9,-299.4
436.8,-304.5
440.5,-308.7
444.1,-312.6
447.2,-316.6
450.3,-321.4
452.8,-327.1
455.2,-332.9
458.3,-337.6
462.5,-340.0
467.7,-340.0
473.6,-337.7
477.6,-331.8
480.8,-322.7
484.7,-314.2
489.3,-304.6
494.9,-294.9
500.8,-284.7
507.1,-274.2
513.2,-263.4
519.7,-251.9
526.2,-239.8
