x,y
0.0,0.0
-19.9,11.3
-39.9,22.4
-60.2,33.3
-81.4,45.1
-102.2,55.7
-124.0,66.9
-145.1,77.1
-167.0,88.2
-188.5,98.2
-210.4,107.7
-232.7,116.9
-254.3,125.2
-276.8,134.3
-299.3,143.3
-321.9,152.3
-343.7,160.4
-367.1,170.3
-388.8,178.5
-411.2,187.6
-433.6,196.7
-455.3,205.0
-477.4,214.3
-498.8,222.8
-520.0,231.4
-541.0,240.3
-561.4,249.5
-582.5,259.8
-603.0,269.1
-623.0,278.7
-643.2,288.3
-662.7,297.0
-682.6,306.6
-702.5,316.4
-720.4,324.9
-736.1,332.3
-750.5,339.2
-763.6,345.7
-774.9,350.9
-783.0,354.1
-789.3,356.0
-794.3,356.1
-799.1,354.8
-802.8,351.6
-807.2,347.8
-811.5,342.4
-816.5,336.6
-823.1,330.8
-829.7,324.9
-835.8,318.0
-842.8,311.9
-850.3,305.2
-859.8,299.8
-869.2,293.0
-879.8,286.6
-891.2,281.1
-901.8,274.8
-913.3,269.1
-925.2,263.1
-937.5,256.8
-950.8,251.1
-963.4,244.5
-976.9,238.6
-989.9,231.7
-1002.7,225.0
-1014.8,217.2
-1026.9,209.5
-1037.6,200.1
-1048.9,191.6
-1060.3,183.2
-1070.0,173.0
-1080.7,163.5
-1090.8,153.1
-1100.2,141.8
-1109.8,130.3
-1118.9,117.7
-1128.2,105.1
-1137.6,92.1
-1148.1,79.9
-1158.0,66.7
-1168.0,53.2
-1179.5,41.6
-1191.0,28.5
-1203.8,17.1
-1216.8,5.7
-1230.4,-4.9
-1244.1,-15.4
-1258.4,-25.0
-1273.2,-33.6
-1289.0,-41.5
-1304.8,-49.4
-1320.9,-57.6
-1336.2,-66.6
-1351.7,-75.6
-1366.8,-86.0
-1381.1,-97.1
-1393.9,-109.9
-1407.4,-121.9
-1418.6,-136.3
-1430.2,-149.5
-1441.7,-162.6
-1453.1,-175.8
-1463.7,-189.6
-1474.8,-202.5
-1484.6,-217.2
-1494.0,-231.6
-1502.4,-246.5
-1511.2,-260.3
-1519.6,-273.8
-1527.0,-287.9
-1535.0,-301.0
-1542.8,-313.9
-1550.5,-326.7
-1558.1,-339.5
-1566.6,-351.6
-1574.7,-364.7
-1582.7,-377.8
-1590.9,-391.1
-1599.1,-404.4
-1607.3,-417.7
-1614.7,-431.7
-1622.8,-444.9
-1630.8,-458.0
-1639.7,-470.4
-1649.8,-482.3
-1660.6,-493.3
-1673.0,-502.8
-1685.4,-512.3
-1698.1,-522.1
-1711.2,-532.1
-1723.9,-543.3
-1736.9,-554.7
-1750.0,-566.3
-1763.5,-578.2
-1778.0,-589.5
-1791.9,-601.8
-1806.7,-613.3
-1820.8,-625.8
-1835.1,-638.4
-1850.2,-650.2
-1864.7,-662.9
-1879.1,-675.6
-1894.3,-687.6
-1908.7,-700.3
-1922.9,-712.8
-1936.9,-725.2
-1951.5,-736.5
-1966.0,-747.8
-1981.1,-758.1
-1996.0,-768.3
-2010.7,-778.2
-2025.2,-788.0
-2039.3,-797.4
-2052.7,-806.2
-2065.2,-814.3
-2075.8,-822.1
-2085.3,-828.9
-2094.0,-833.6
-2099.5,-838.5
-2103.8,-842.2
-2106.3,-845.9
-2107.6,-848.6
-2107.1,-851.1
-2106.7,-852.3
-2106.9,-852.4
-2106.1,-853.3
-2106.0,-853.1
-2105.8,-853.0
-2105.7,-852.9
-2105.5,-852.7
-2105.4,-852.6
-2105.2,-852.5
-2105.1,-852.4
-2105.0,-852.2
-2104.9,-852.2
-2104.8,-852.1
-2104.7,-852.0
-2104.6,-851.9
-2104.5,-851.8
-2103.7,-852.6
-2102.5,-854.5
-2099.7,-856.6
-2096.1,-857.8
-2091.1,-859.3
-2085.6,-860.6
-2079.1,-862.3
-2072.1,-863.6
-2064.3,-865.7
-2056.7,-868.0
-2050.6,-870.2
-2045.0,-872.7
-2040.2,-874.4
-2036.1,-875.3
-2032.5,-876.5
-2029.7,-877.0
-2027.0,-877.7
-2024.9,-878.7
-2021.9,-882.1
-2021.2,-886.1
-2021.6,-890.9
-2021.9,-897.2
-2022.1,-903.3
-2022.4,-908.1
-2023.2,-911.7
-2022.8,-915.8
-2023.1,-919.0
-2023.4,-922.3
-2022.0,-927.1
-2020.0,-931.3
-2017.6,-933.7
-2014.4,-935.4
-2010.8,-936.6
-2006.5,-937.4
-2001.5,-938.9
-1997.4,-939.7
-1993.8,-941.1
-1990.5,-944.1
-1988.2,-948.1
-1986.9,-951.4
-1984.5,-955.2
-1981.8,-957.3
-1979.2,-958.0
-1976.7,-958.8
-1975.4,-959.2
-1975.3,-959.0
-1975.3,-959.0
-1974.7,-960.0
-1974.7,-960.0
-1974.7,-960.0
-1974.7,-960.0
-1974.7,-960.0
-1974.7,-960.0
-1974.7,-960.0
-1973.9,-960.9
-1973.9,-960.9
-1973.9,-960.9
-1973.8,-960.8
-1973.1,-961.6
-1972.7,-961.3
-1972.5,-961.1
-1972.2,-960.9
-1971.6,-960.3
-1970.4,-959.1
-1968.8,-957.8
-1968.5,-954.5
-1967.2,-951.9
-1967.0,-947.3
-1966.3,-943.5
-1966.0,-940.4
-1965.2,-938.2
-1965.3,-935.3
-1963.7,-934.0
-1963.4,-930.7
-1962.0,-927.9
-1961.5,-924.5
-1961.6,-921.6
-1963.3,-918.7
-1966.1,-916.6
-1969.8,-915.4
-1975.5,-912.9
-1980.9,-911.7
-1986.2,-910.5
-1991.5,-909.1
-1996.4,-907.5
-1999.8,-907.5
-2002.7,-908.5
-2004.9,-910.4
-2006.1,-913.0
-2007.5,-915.7
-2008.0,-919.2
-2007.1,-922.9
-2006.0,-924.9
-2004.1,-926.2
-2002.2,-927.5
-2001.3,-928.1
-1999.2,-930.8
-1998.8,-933.5
-1999.3,-936.9
-2001.9,-939.2
-2006.2,-939.9
-2010.1,-940.5
-2014.4,-939.7
-2017.3,-939.3
-2020.4,-937.6
-2023.1,-933.9
-2024.7,-929.4
-2025.0,-925.2
-2025.1,-920.7
-2025.4,-916.6
-2026.5,-913.1
-2028.0,-911.4
-2030.3,-910.5
-2034.3,-909.5
-2038.2,-910.0
-2043.1,-909.8
-2047.9,-909.5
-2051.6,-909.9
-2055.3,-910.1
-2057.2,-911.7
-2059.7,-912.5
-2062.1,-913.2
-2064.2,-913.5
-2065.7,-913.4
-2066.0,-913.6
-2066.0,-913.6
-2066.0,-913.6
-2066.0,-913.6
-2066.6,-912.7
-2066.6,-912.7
-2066.6,-912.7
-2066.6,-912.7
-2066.5,-912.6
-2066.5,-912.6
-2066.5,-912.6
-2066.5,-912.6
-2066.5,-912.6
-2065.7,-913.4
-2065.7,-913.4
-2065.7,-913.4
-2065.7,-913.4
-2065.7,-913.4
-2065.7,-913.3
-2065.7,-913.3
-2065.7,-913.3
-2065.7,-913.3
-2065.6,-913.2
-2065.6,-913.2
-2065.6,-913.2
-2065.6,-913.2
-2065.5,-913.2
-2065.5,-913.2
-2065.5,-913.2
-2065.5,-913.2
-2065.4,-913.1
-2066.2,-912.2
-2066.2,-912.2
-2066.2,-912.2
-2066.1,-912.2
-2066.1,-912.2
-2066.1,-912.2
-2066.1,-912.2
-2066.0,-912.1
-2066.0,-912.1
-2066.0,-912.1
-2066.0,-912.1
-2066.0,-912.1
-2065.9,-912.0
-2065.9,-912.0
-2065.9,-912.0
-2065.9,-912.0
-2065.9,-912.0
-2065.9,-912.0
-2065.8,-912.0
-2066.6,-911.1
-2066.6,-911.1
-2066.5,-911.1
-2066.5,-911.1
-2066.5,-911.1
-2066.4,-911.0
-2066.4,-911.0
-2066.4,-911.0
-2066.4,-911.0
-2066.4,-911.0
-2066.3,-910.9
-2066.3,-910.9
-2066.3,-910.9
