x,y
0.0,0.0
2.0,14.5
5.6,27.8
9.9,40.2
13.5,52.3
16.8,63.3
19.7,72.8
22.4,82.7
24.4,93.8
26.7,104.7
30.2,117.9
33.8,132.2
38.1,146.7
41.9,161.9
46.4,176.8
50.6,192.3
54.6,207.9
58.3,223.7
62.6,239.3
66.9,255.0
71.5,270.3
76.2,285.3
81.0,299.8
85.9,314.4
90.5,329.6
95.3,345.4
100.3,361.3
105.4,377.3
110.6,393.3
115.5,409.1
120.5,425.8
125.7,442.5
130.1,459.3
135.2,475.5
141.1,491.6
147.4,507.3
154.6,522.3
163.2,536.6
172.8,550.3
183.4,563.3
193.6,577.1
202.7,590.6
211.4,604.2
220.0,618.3
227.4,633.0
234.4,648.3
241.6,662.3
248.0,676.9
254.2,692.0
259.9,707.7
266.9,722.6
273.9,736.8
280.0,751.4
285.5,765.8
290.2,779.3
294.7,793.7
299.2,807.0
304.2,819.5
308.6,830.9
312.4,841.5
315.8,850.8
318.8,858.7
321.2,865.8
323.4,871.6
325.2,876.3
326.1,880.2
323.4,884.0
314.3,884.6
304.2,886.7
292.5,887.5
279.4,887.9
266.7,891.2
253.6,896.7
241.4,902.9
227.0,909.4
213.1,914.3
199.3,919.2
184.0,923.8
168.3,927.9
152.0,931.2
134.7,934.4
117.4,937.9
100.4,940.0
85.2,941.7
70.7,943.2
58.5,945.1
48.2,948.5
39.8,955.2
33.0,964.6
27.2,975.4
20.7,985.7
14.2,995.7
7.1,1005.3
-0.6,1015.3
-9.2,1024.8
-18.4,1033.7
-28.1,1042.4
-38.4,1050.8
-49.8,1059.7
-61.3,1068.1
-73.6,1076.7
-85.9,1085.8
-98.1,1095.8
-110.3,1107.8
-121.9,1119.9
-133.2,1133.2
-144.4,1146.8
-155.8,1161.1
-167.2,1174.6
-178.5,1188.3
-189.9,1201.3
-201.9,1213.0
-214.5,1224.5
-228.2,1235.6
-241.8,1246.0
-254.5,1255.4
-266.7,1264.4
-278.0,1272.5
-289.1,1280.2
-300.2,1285.9
-312.5,1289.8
-325.5,1291.3
-339.5,1289.3
-353.6,1287.3
-368.5,1285.2
-382.9,1281.8
-398.7,1279.8
-414.9,1278.3
-431.8,1277.3
-448.4,1275.8
-464.9,1273.9
-481.3,1272.0
-497.7,1270.4
-514.0,1268.4
-530.3,1266.5
-546.4,1263.9
-563.0,1259.6
-580.0,1255.2
-597.7,1251.3
-615.8,1246.9
-634.4,1242.4
-653.8,1237.0
-672.5,1231.9
-691.2,1226.8
-709.6,1221.9
-728.2,1217.3
-747.1,1212.1
-765.9,1207.4
-784.1,1203.0
