x,y
0.0,0.0
-17.0,12.8
-16.0,6.7
-16.1,1.2
-19.7,0.8
-26.8,4.6
-32.2,6.5
-36.4,8.1
-38.4,9.5
-40.3,11.2
-41.1,12.6
-42.0,14.0
-42.8,15.4
-44.8,16.8
-44.5,18.4
-46.1,21.5
-48.7,25.3
-51.3,29.0
-56.5,31.7
-63.0,33.4
-69.0,32.3
-76.0,31.4
-82.0,30.4
-88.0,29.4
-95.0,29.0
-102.9,29.7
-110.6,31.4
-120.2,34.5
-128.7,38.1
-139.3,42.3
-149.8,47.0
-161.4,52.2
-173.1,57.0
-184.8,61.5
-196.6,65.9
-208.5,69.8
-220.4,73.1
-233.6,76.5
-245.7,79.1
-257.9,81.6
-270.1,84.0
-283.4,86.4
-295.6,89.1
-308.8,92.1
-320.9,95.0
-332.6,99.4
-346.5,105.2
-357.8,111.2
-370.2,117.9
-382.7,125.1
-395.0,132.1
-406.2,138.9
-418.6,145.9
-429.8,152.4
-441.2,158.8
-451.4,165.0
-461.6,170.8
-472.0,176.6
-482.2,182.3
-491.5,187.8
-501.7,193.5
-512.1,199.2
-522.3,205.2
-532.6,211.1
-542.9,216.8
-552.1,222.0
-560.3,226.7
-568.5,231.2
-574.7,234.8
-579.8,237.9
-582.7,240.1
-583.6,241.2
-584.6,241.8
-584.5,242.1
-584.5,242.1
-584.5,242.2
-584.5,242.4
-584.4,242.7
-585.4,243.6
-587.2,245.6
-590.0,248.5
-593.9,251.9
-597.9,254.6
-603.5,254.9
-608.7,252.3
-611.5,244.6
-613.1,237.6
-618.1,230.3
-620.7,218.5
-623.4,211.8
-626.2,204.0
-627.7,191.9
-631.7,178.9
-634.8,164.6
-639.0,150.6
-642.2,136.5
-647.6,122.4
-653.1,107.8
-658.7,93.0
-664.2,78.1
-668.5,63.4
-674.0,49.0
-679.4,34.9
-683.7,20.7
-689.1,6.8
-694.5,-7.2
-699.9,-21.2
-705.3,-35.3
-709.6,-49.7
-715.1,-64.2
-720.6,-78.7
-726.1,-93.2
-730.5,-107.8
-735.8,-122.3
-741.3,-136.7
-747.0,-151.4
-752.3,-165.8
-757.8,-179.9
-763.1,-193.9
-768.4,-207.3
-773.7,-221.0
-779.0,-234.5
-784.2,-247.4
-789.4,-260.6
-793.5,-273.9
-798.6,-287.0
-803.8,-300.2
-807.9,-313.5
-813.0,-326.3
-818.1,-338.7
-822.9,-350.7
-826.8,-363.0
-831.8,-375.0
-835.6,-387.2
-839.4,-399.4
-843.2,-411.2
-847.0,-423.4
-849.8,-436.2
-851.5,-449.1
-853.0,-461.7
-854.4,-473.5
-855.8,-484.7
-857.1,-496.0
-858.6,-508.0
-859.0,-520.4
-859.5,-533.3
-860.0,-546.4
-861.7,-559.3
-862.3,-572.2
-861.6,-585.1
-863.0,-596.9
-863.2,-608.4
-862.2,-619.3
