x,y
0.0,0.0
-6.3,-10.9
-11.7,-21.0
-17.7,-32.2
-23.6,-43.3
-29.5,-54.4
-35.3,-65.7
-41.4,-76.8
-48.3,-88.7
-54.4,-99.7
-60.7,-110.6
-67.4,-121.2
-75.1,-132.4
-82.1,-142.7
-89.9,-153.8
-97.0,-164.0
-105.9,-175.8
-113.5,-185.6
-122.2,-196.0
-131.3,-206.2
-140.6,-216.0
-150.1,-225.8
-159.3,-234.3
-169.6,-243.5
-179.4,-251.5
-190.2,-260.3
-200.5,-268.0
-210.9,-275.6
-221.3,-283.1
-231.8,-290.6
-243.3,-298.8
-253.5,-305.1
-265.1,-313.2
-276.1,-320.3
-287.1,-327.4
-298.1,-334.5
-309.7,-342.7
-321.5,-350.6
-333.2,-358.7
-345.3,-367.8
-356.2,-376.5
-366.3,-385.7
-376.0,-395.3
-384.5,-404.4
-391.9,-412.9
-399.1,-421.7
-405.4,-429.6
-410.8,-436.9
-416.2,-443.9
-420.7,-449.0
-426.6,-452.8
-433.0,-453.5
-441.2,-452.7
-450.6,-451.0
-462.0,-449.1
-474.5,-447.8
-487.4,-446.1
-500.3,-444.5
-513.2,-442.8
-526.8,-442.0
-539.7,-440.3
-552.6,-438.7
-564.8,-436.2
-577.8,-434.5
-590.0,-431.8
-602.9,-430.2
-615.4,-427.4
-627.9,-424.7
-640.9,-422.9
-653.4,-420.1
-666.4,-418.3
-678.7,-415.8
-691.5,-414.1
-703.4,-411.9
-715.5,-410.9
-726.3,-409.4
-736.4,-408.5
-743.7,-406.9
-749.1,-405.5
-752.1,-404.5
-753.3,-403.6
-754.8,-403.8
-756.6,-403.8
-758.7,-403.5
-761.8,-406.8
-763.7,-411.1
-765.2,-415.6
-766.1,-420.6
-767.7,-427.9
-769.1,-435.5
-771.7,-443.5
-774.7,-451.2
-778.4,-459.8
-781.7,-467.3
-784.2,-473.8
-786.7,-480.5
-789.5,-485.6
-794.0,-489.0
-799.2,-489.2
-805.6,-488.4
-811.7,-486.4
-817.9,-484.2
-823.5,-481.2
-829.0,-478.2
-834.3,-475.4
-838.0,-472.4
-841.1,-470.0
-845.1,-469.7
-847.4,-469.2
-849.7,-470.2
-850.9,-470.7
-851.6,-471.6
-852.2,-472.5
-852.2,-472.5
-852.1,-472.6
-852.7,-473.5
-852.7,-473.5
-852.7,-473.5
-852.7,-473.5
-852.7,-473.5
-852.7,-473.5
-852.7,-473.5
-852.7,-473.5
-852.7,-473.5
-852.7,-473.5
-852.7,-473.5
-852.7,-473.5
-852.7,-473.5
-852.7,-473.5
-852.7,-473.5
-852.7,-473.5
-852.7,-473.5
-852.7,-473.5
-852.7,-473.5
-852.7,-473.5
-852.7,-473.5
-852.7,-473.5
-852.7,-473.5
-852.7,-473.5
-852.7,-473.5
-852.7,-473.5
-852.7,-473.5
-852.7,-473.5
-852.7,-473.5
-852.7,-473.5
-852.7,-473.5
-852.7,-473.5
-852.7,-473.5
-852.7,-473.5
-852.6,-473.6
-852.6,-473.6
-852.6,-473.6
-852.6,-473.6
-852.6,-473.6
-852.6,-473.6
-852.5,-473.7
-852.5,-473.7
-852.5,-473.7
-852.5,-473.7
-852.5,-473.7
-852.5,-473.7
-852.5,-473.7
-852.5,-473.7
-852.5,-473.7
-852.5,-473.7
-852.5,-473.7
-852.5,-473.7
-852.4,-473.7
-852.4,-473.7
-852.5,-473.7
-852.5,-473.7
-852.5,-473.7
-852.5,-473.7
-852.5,-473.7
-852.5,-473.7
-852.5,-473.7
-852.5,-473.7
