x,y
0.0,0.0
-4.6,2.1
-8.9,3.2
-13.3,5.3
-17.3,7.5
-21.3,11.1
-25.1,14.6
-28.1,17.2
-30.7,19.8
-32.8,22.8
-34.9,25.6
-36.6,29.8
-37.7,32.9
-38.3,37.5
-37.9,43.5
-36.8,49.7
-35.2,56.0
-33.6,62.4
-33.0,68.5
-32.8,72.0
-33.2,75.4
-34.0,77.5
-36.2,79.2
-39.8,80.4
-45.2,81.0
-52.0,82.6
-58.9,84.0
-67.1,87.3
-76.6,92.6
-86.5,97.8
-97.3,105.2
-107.4,111.5
-118.0,118.8
-129.2,126.0
-141.2,134.2
-153.9,143.3
-166.6,151.3
-179.0,159.2
-192.1,168.3
-205.3,174.9
-219.3,182.3
-233.8,188.5
-248.5,193.5
-263.7,199.4
-278.9,204.3
-294.4,210.1
-309.8,216.1
-325.6,223.1
-340.9,229.1
-356.4,236.1
-372.1,243.2
-387.8,250.2
-403.8,258.4
-418.9,265.5
-433.5,272.9
-448.3,281.3
-462.6,288.8
-477.0,297.4
-491.1,306.1
-505.2,314.8
-519.4,323.5
-533.4,332.2
-547.7,340.9
-561.6,348.4
-575.7,357.1
-590.0,365.7
-604.1,373.3
-617.9,380.8
-632.0,387.1
-646.6,394.6
-661.0,400.7
-675.7,408.0
-690.7,415.3
-706.1,422.4
-721.7,429.4
-738.1,437.5
-754.9,445.4
-771.6,452.1
-788.9,459.9
-806.6,467.4
-824.5,473.8
-843.1,481.1
-861.3,486.2
-880.5,492.3
-899.3,495.9
-918.3,499.6
-937.6,503.1
-957.4,506.5
-977.5,508.6
-997.5,509.6
-1018.1,511.6
-1037.8,511.5
-1057.6,510.1
-1077.5,509.9
-1096.7,507.5
-1116.1,506.3
-1135.5,503.9
-1155.2,502.6
-1175.2,501.2
-1196.0,500.6
-1216.2,499.2
-1236.8,498.8
-1257.0,498.5
-1277.8,499.2
-1298.6,499.9
-1320.0,502.9
-1341.3,505.9
-1362.8,510.0
-1384.3,514.1
-1406.3,519.2
-1428.3,524.3
-1450.5,529.3
-1472.5,534.5
-1494.0,538.6
-1515.5,543.8
-1536.3,548.2
-1556.6,552.6
-1576.6,557.1
-1596.1,561.8
-1615.4,566.5
-1633.8,570.4
-1651.9,574.2
-1669.7,578.3
-1687.1,582.4
-1703.8,585.6
-1720.4,590.0
-1736.1,592.2
-1752.9,596.5
-1770.1,600.7
-1787.7,604.8
-1805.7,608.7
-1824.1,612.6
-1842.3,616.4
-1861.0,620.2
-1879.8,623.9
-1899.1,628.7
-1918.4,633.4
-1937.3,637.0
-1956.1,640.7
-1975.2,645.5
-1994.0,649.2
-2013.0,654.1
-2031.7,657.8
-2050.3,661.6
-2068.5,664.3
-2086.8,667.0
-2105.7,670.7
-2124.2,673.2
-2142.1,674.8
-2160.2,677.5
-2177.5,679.3
-2194.0,680.1
-2211.1,682.0
-2227.6,682.8
-2243.9,683.7
-2260.1,684.6
-2276.3,685.6
-2292.1,685.5
-2307.4,685.5
-2322.0,685.7
-2336.8,685.9
-2351.7,686.0
-2367.2,686.0
-2383.8,686.8
-2401.0,687.4
-2418.8,687.8
-2437.3,689.2
-2455.8,689.4
-2474.5,692.0
-2493.4,695.6
-2512.8,699.1
-2532.3,703.8
-2552.0,709.7
-2571.7,715.5
-2591.7,722.4
-2611.6,729.3
-2631.9,738.5
-2651.8,748.0
-2671.5,757.4
-2691.6,767.8
-2711.4,777.2
-2732.3,788.6
-2752.8,799.0
-2773.4,809.3
-2794.6,820.6
-2816.1,831.9
-2838.0,843.1
-2859.9,854.3
-2880.9,864.4
-2901.2,874.9
-2920.5,884.4
-2939.5,894.0
-2958.0,903.8
-2976.2,913.6
-2993.2,922.7
-3009.2,930.7
-3024.9,940.1
-3039.8,948.6
-3054.5,957.2
-3068.7,965.7
-3082.5,973.4
-3096.6,982.0
-3110.1,989.8
-3123.7,998.6
-3136.3,1006.5
-3148.3,1013.5
-3160.5,1021.5
-3172.9,1029.6
-3185.4,1037.5
-3198.2,1045.5
-3211.0,1053.3
-3224.1,1062.4
-3237.0,1070.2
-3250.1,1079.2
-3263.0,1087.0
-3276.4,1096.0
-3289.4,1103.7
-3303.1,1112.6
-3316.8,1121.4
-3330.3,1129.1
-3343.9,1138.0
-3357.4,1145.6
-3371.4,1154.4
-3384.9,1162.0
-3399.1,1169.5
-3413.2,1178.1
-3426.4,1184.7
-3439.9,1192.5
-3453.8,1201.2
-3467.4,1208.8
-3481.0,1216.5
-3494.6,1225.3
-3508.0,1233.0
-3521.3,1240.7
-3534.7,1248.5
-3548.0,1256.2
-3561.2,1264.0
-3575.0,1272.7
-3588.4,1280.5
-3601.8,1288.2
-3615.2,1295.9
-3628.8,1303.6
-3642.4,1311.2
-3656.0,1318.9
-3669.7,1326.5
-3683.6,1332.8
-3698.1,1339.0
-3712.9,1343.9
-3727.9,1347.6
-3743.8,1351.0
-3759.7,1352.0
-3776.3,1352.8
-3792.7,1352.4
-3809.1,1353.3
-3825.2,1353.1
-3841.6,1353.9
-3858.1,1353.6
-3875.4,1354.2
-3892.0,1353.8
-3909.1,1354.4
-3926.2,1355.0
-3942.7,1354.7
-3959.5,1355.4
-3976.6,1356.1
-3993.9,1355.5
-4012.6,1356.9
-4031.5,1357.0
-4050.7,1357.0
-4070.4,1356.8
-4090.7,1357.7
-4111.0,1357.3
-4132.0,1358.0
-4153.0,1357.4
-4174.7,1357.9
-4196.7,1358.2
-4219.1,1358.4
-4241.5,1358.7
-4264.0,1358.8
-4286.7,1359.0
-4309.5,1359.1
-4333.0,1360.2
-4356.3,1360.2
-4379.6,1360.1
-4403.1,1359.9
-4426.8,1361.0
-4450.5,1360.9
-4474.0,1360.7
-4497.6,1361.8
-4520.6,1361.8
-4543.6,1361.8
-4566.6,1361.9
-4589.6,1361.9
-4613.0,1363.0
-4636.0,1363.0
-4659.3,1363.0
-4682.8,1362.9
-4706.4,1362.8
-4730.3,1363.7
-4753.9,1363.5
-4777.7,1363.3
-4802.1,1364.2
-4826.3,1363.8
-4851.1,1364.6
-4875.9,1365.2
-4900.9,1365.8
-4925.6,1365.4
-4950.6,1366.0
-4975.3,1365.5
-5000.6,1366.0
-5025.8,1366.6
-5050.6,1366.1
-5075.7,1366.6
-5100.9,1367.2
-5126.2,1367.9
-5151.7,1369.5
-5176.7,1368.9
-5202.5,1370.5
-5228.4,1372.0
-5254.6,1373.4
-5281.0,1374.8
-5307.1,1376.4
-5333.0,1379.1
-5358.7,1381.9
-5384.0,1383.6
-5409.6,1386.4
-5435.1,1389.3
-5460.7,1392.2
-5485.9,1393.9
-5511.8,1396.6
-5537.2,1399.5
-5562.5,1402.5
-5587.9,1405.3
-5613.0,1407.1
-5638.9,1411.1
-5664.3,1412.7
-5690.2,1415.5
-5716.2,1419.4
-5742.0,1423.4
-5767.8,1428.6
-5793.2,1432.7
-5818.8,1439.0
-5844.1,1445.6
-5868.3,1451.3
-5892.4,1459.3
-5915.9,1466.4
-5939.1,1473.5
-5962.3,1481.8
-5985.0,1489.1
-6007.6,1496.4
-6030.7,1503.6
-6054.0,1509.5
-6077.6,1515.4
-6101.4,1519.9
-6125.5,1523.2
-6149.8,1526.4
-6174.7,1528.3
-6199.7,1530.1
-6224.5,1529.7
-6249.6,1528.9
-6275.3,1528.2
-6301.3,1526.2
-6327.6,1523.9
-6354.4,1521.6
-6381.6,1519.2
-6409.1,1516.6
-6436.9,1514.0
-6464.8,1511.4
-6492.7,1508.7
-6520.6,1506.0
-6548.3,1503.4
-6576.1,1500.9
-6603.8,1498.2
-6631.4,1495.6
-6659.1,1493.0
-6686.3,1489.4
-6714.0,1488.0
-6741.2,1484.4
-6768.6,1481.8
-6796.0,1479.4
-6823.0,1476.9
-6849.9,1474.6
-6876.8,1472.3
-6903.6,1469.9
-6930.5,1467.5
-6956.7,1464.3
-6983.4,1463.1
-7009.2,1459.9
-7035.4,1457.8
-7061.4,1455.7
-7087.1,1452.5
-7113.1,1450.4
-7138.3,1446.2
-7163.9,1441.9
-7189.1,1436.4
-7214.5,1430.9
-7239.8,1424.3
-7265.5,1418.7
-7290.7,1412.1
-7316.2,1405.4
-7341.0,1398.8
-7365.7,1391.2
-7390.5,1383.5
-7414.9,1374.8
-7438.6,1365.0
-7462.1,1355.4
-7485.5,1345.7
-7508.5,1334.9
-7531.1,1324.4
-7553.1,1312.8
-7574.2,1300.2
-7594.3,1286.8
-7613.1,1271.5
-7631.3,1255.1
-7649.0,1238.8
-7665.9,1220.4
-7682.9,1202.0
