x,y
0.0,0.0
0.0,0.0
-0.1,0.1
-0.1,0.1
-0.1,0.1
-0.9,-0.8
-0.6,-1.1
-1.2,-2.1
-1.8,-3.1
-2.4,-4.2
-2.9,-5.3
-3.6,-6.2
-3.1,-6.8
-3.4,-8.2
-3.1,-8.5
-3.1,-8.5
-3.1,-8.5
-4.5,-8.6
-5.7,-8.9
-5.9,-8.6
-7.0,-7.3
-9.7,-5.8
-13.6,-4.7
-18.4,-4.1
-23.0,-3.8
-28.4,-4.4
-32.6,-4.6
-35.5,-4.6
-38.7,-6.0
-40.6,-7.2
-42.8,-9.8
-42.8,-11.6
-43.9,-15.5
-43.5,-19.5
-41.8,-23.4
-38.8,-27.0
-32.4,-29.3
-24.6,-31.7
-18.5,-33.7
-14.2,-35.5
-10.5,-36.5
-6.8,-37.5
-3.5,-39.5
-0.6,-43.0
0.7,-48.3
0.6,-55.0
1.6,-63.3
2.5,-71.5
2.7,-78.8
2.6,-83.9
1.0,-87.3
-0.5,-89.0
-1.3,-89.8
-4.7,-90.9
-10.3,-91.2
-16.0,-89.6
-24.0,-88.8
-32.4,-87.3
-42.3,-86.0
-52.8,-84.1
-65.2,-83.2
-77.0,-81.5
-89.6,-78.7
-101.1,-75.4
-112.8,-71.8
-123.1,-66.4
-131.4,-60.0
-138.4,-53.4
-145.4,-46.8
-152.5,-41.6
-160.9,-38.5
-164.8,-35.6
-167.7,-32.1
-175.5,-36.8
-181.6,-38.2
-186.6,-41.0
-191.0,-42.7
-196.5,-44.9
-201.9,-47.2
-206.3,-47.2
-213.2,-47.6
-219.6,-46.9
-224.9,-45.8
-228.6,-43.1
-232.3,-40.4
-237.4,-37.7
-243.7,-35.5
-248.6,-33.0
-255.0,-32.3
-262.9,-31.7
-272.5,-30.6
-283.1,-28.6
-293.2,-25.1
-302.7,-20.7
-311.7,-15.2
-320.2,-8.5
-328.9,-1.5
-339.1,5.5
-348.4,13.1
-357.5,20.5
-366.9,28.3
-377.3,35.5
-387.9,43.1
-397.8,51.4
-407.3,59.4
-417.0,65.7
-424.0,72.5
-432.0,78.6
-439.9,86.2
-447.8,95.7
-455.6,107.0
-463.1,119.6
-471.1,132.8
-479.6,146.5
-487.9,160.1
-495.4,172.7
-501.6,183.8
-507.4,192.4
-513.2,195.9
-518.7,199.1
-528.0,197.9
-539.8,196.3
-553.0,194.5
-567.9,192.9
-584.3,191.3
-601.5,189.1
