x,y
0.0,0.0
-1.0,9.5
-1.4,19.9
-1.7,30.4
-2.1,40.8
-2.2,51.2
-2.1,61.2
-0.9,71.8
1.5,83.1
3.0,93.4
5.3,104.6
6.8,114.9
10.2,126.8
14.1,138.1
18.9,148.8
24.2,159.0
31.0,171.0
36.2,181.3
41.6,192.9
46.4,205.0
51.6,218.3
56.1,230.7
60.6,243.1
65.0,255.3
68.7,267.0
71.8,279.0
73.8,290.5
75.3,302.3
76.7,314.2
76.8,324.4
76.6,333.2
77.0,341.6
76.1,348.0
73.3,353.3
68.1,356.0
62.4,357.7
54.0,357.4
44.1,356.7
33.9,356.2
22.6,355.2
11.5,355.5
-0.9,354.0
-13.5,352.5
-26.0,351.0
-38.7,349.7
-52.2,347.6
-64.7,346.0
-78.9,344.4
-92.0,343.5
-106.0,343.1
-120.1,341.5
-134.7,338.7
-149.1,335.9
-163.4,334.3
-178.3,331.9
-192.3,330.1
-205.8,327.9
-220.0,325.0
-233.2,322.5
-246.9,319.1
-260.2,315.3
-273.4,311.5
-286.7,307.7
-299.8,303.7
-312.6,299.6
-325.3,295.4
-337.4,292.0
-349.8,289.0
-362.3,287.6
-375.0,287.6
-387.6,289.2
-399.5,293.1
-411.5,298.3
-422.4,305.8
-431.2,315.8
-438.8,326.4
-444.7,338.4
-450.6,350.5
-455.9,363.5
-462.4,374.6
-467.8,386.3
-473.1,396.4
-478.4,405.0
-482.8,413.0
-487.0,420.7
-491.5,427.3
-494.4,435.5
-496.8,443.2
-497.9,452.8
-499.4,462.6
-500.4,473.7
-501.5,484.6
-502.5,495.7
-502.6,507.4
-502.6,519.0
-502.5,530.6
-501.2,542.6
-499.3,554.3
-497.5,565.7
-495.6,577.3
-493.7,588.8
-491.7,600.3
-490.7,611.1
-490.6,621.2
-490.9,631.7
-492.1,641.3
-494.4,649.0
-496.8,655.2
-499.2,661.6
-503.1,667.7
-507.1,675.2
-512.3,682.2
-518.4,688.7
-524.8,695.4
-532.1,701.3
-540.1,706.3
-548.7,710.4
-557.9,713.5
-566.9,716.5
-576.3,718.2
-585.6,718.6
-593.6,719.2
-601.1,718.2
-608.2,716.7
-615.2,715.1
-622.1,713.4
-630.3,709.9
-637.8,705.9
-644.9,701.6
-652.2,695.8
-659.1,689.8
-665.3,683.3
-670.5,676.0
-674.6,666.1
-680.4,656.4
-685.2,647.3
-689.8,637.9
-695.0,627.5
-699.8,618.3
-703.7,608.4
-708.1,599.0
-712.4,590.9
-716.5,584.0
-720.9,577.5
-726.2,570.2
-732.1,561.9
-738.0,553.7
-744.6,546.0
-751.8,537.3
-759.3,528.8
-767.8,519.8
-776.0,511.9
-785.4,503.4
-794.4,496.2
-804.2,488.2
-814.4,480.5
-824.1,473.8
-834.2,467.5
-845.2,460.4
-855.9,454.5
-867.5,447.9
-878.6,442.4
-888.8,437.6
-899.0,432.7
-909.6,426.9
-919.3,421.6
-927.9,417.0
-935.7,413.2
-943.0,409.0
-950.3,404.8
-956.8,401.3
-963.3,397.9
-970.6,393.8
-978.1,389.7
-985.7,385.8
-993.8,380.7
-1001.7,375.4
-1009.5,370.3
-1017.9,364.0
-1026.0,357.6
-1034.1,350.9
-1041.7,344.0
-1049.0,336.9
-1057.0,328.9
-1063.9,321.4
-1070.8,313.9
-1076.4,307.0
-1082.4,300.1
-1088.1,294.7
-1093.4,291.8
-1099.2,290.6
-1104.7,292.3
-1109.2,295.9
-1113.8,299.6
-1118.8,303.7
-1124.6,308.4
-1130.9,313.6
-1137.5,318.8
-1144.2,324.4
-1151.1,330.0
-1157.6,335.2
-1163.3,341.2
-1169.2,346.0
-1174.8,350.6
-1179.9,354.7
-1184.6,358.6
-1188.4,363.1
-1192.8,366.7
-1197.6,370.6
-1202.0,375.6
-1205.7,381.5
-1207.9,389.1
-1208.9,397.2
-1209.6,405.0
-1209.4,412.0
-1206.9,420.1
-1204.8,425.7
-1201.7,430.4
-1197.9,434.4
-1192.8,439.0
-1186.2,443.7
-1179.2,448.3
-1171.4,453.5
-1164.2,457.9
-1157.4,462.6
-1152.8,466.0
-1150.6,468.4
-1148.3,470.9
-1147.3,471.5
-1146.3,472.2
-1146.2,472.1
-1146.1,472.0
-1146.1,472.0
-1146.0,471.9
-1145.8,471.7
-1145.7,471.7
-1145.8,471.7
-1145.9,471.8
-1146.7,471.0
-1146.5,470.9
-1146.5,470.9
-1146.5,470.9
-1146.5,470.9
-1146.4,470.8
-1146.4,470.8
-1146.3,470.7
-1146.3,470.7
-1146.3,470.7
-1146.3,470.7
-1146.3,470.7
-1146.3,470.7
-1146.3,470.7
-1146.3,470.7
-1146.3,470.7
-1146.3,470.7
-1146.3,470.7
-1146.3,470.7
-1146.3,470.7
-1146.2,470.6
-1146.2,470.6
-1146.2,470.6
-1146.2,470.6
-1146.2,470.6
-1146.1,470.5
-1146.1,470.5
-1146.1,470.5
-1146.1,470.5
-1146.2,470.6
-1146.2,470.6
-1146.2,470.6
-1146.2,470.6
-1146.2,470.6
-1146.3,470.7
-1146.3,470.7
-1146.3,470.7
-1146.3,470.7
-1146.3,470.7
-1146.3,470.7
-1146.3,470.7
-1146.3,470.7
-1146.3,470.7
-1146.4,470.8
-1146.4,470.8
-1146.4,470.8
-1146.4,470.8
-1146.5,470.9
-1146.5,470.9
-1146.5,470.9
-1146.6,470.9
