x,y
0.0,0.0
-5.4,6.6
-10.8,13.2
-16.3,19.3
-21.7,25.4
-27.1,31.1
-32.5,36.8
-38.1,42.4
-43.5,47.1
-48.5,51.6
-53.0,55.4
-56.7,58.7
-60.9,62.3
-65.3,65.0
-70.0,69.2
-74.1,72.8
-78.4,76.3
-83.0,80.2
-88.2,83.8
-93.6,88.1
-98.9,92.1
-103.9,96.1
-108.4,99.4
-112.0,101.9
-113.6,103.7
-114.4,104.8
-114.3,105.1
-114.3,105.8
-114.1,105.9
-113.8,101.8
-113.5,100.2
-113.3,98.9
-113.1,98.1
-112.9,97.7
-112.7,97.5
-113.3,97.6
-115.0,98.9
-117.4,100.9
-120.9,104.0
-124.6,107.5
-128.2,110.9
-130.7,114.8
-131.6,118.2
-129.3,123.3
-125.5,129.9
-120.2,136.1
-114.4,142.9
-108.2,149.4
-101.9,156.0
-95.1,161.7
-89.0,167.5
-83.6,172.4
-79.5,176.4
-76.6,179.7
-75.8,183.1
-78.2,187.3
-82.5,191.9
-87.0,195.9
-91.0,199.5
-94.5,203.1
-98.4,207.3
-101.8,210.6
-104.7,214.0
-105.8,215.9
-106.0,217.2
-105.1,217.4
-104.3,218.0
-103.0,218.3
-102.3,218.1
-102.2,217.7
-102.4,216.8
-102.3,216.2
-102.8,215.4
-103.3,214.8
-103.5,214.3
-103.7,213.8
-103.9,213.5
-103.5,213.0
-102.4,212.0
-100.9,211.5
-99.3,210.6
-97.6,209.4
-96.1,208.3
-95.0,207.3
-94.2,206.8
-93.5,205.8
-93.1,205.9
-92.0,205.4
-91.9,206.2
-91.3,206.4
-92.1,208.1
-92.2,208.5
-92.1,208.0
-92.0,207.6
-92.1,207.6
-92.2,208.0
-92.7,208.3
-93.5,208.1
-95.1,208.6
-96.7,208.4
-98.3,209.2
-99.3,209.3
-101.0,209.3
-102.7,209.7
-104.2,209.9
-104.6,209.2
-104.4,208.7
-103.2,207.9
-102.3,206.7
-101.4,206.5
-100.8,206.2
-100.2,206.4
-99.3,207.1
-98.5,206.8
-98.5,206.8
-97.4,206.7
-96.5,206.2
-95.4,205.9
-94.2,204.9
-92.9,205.2
-91.9,204.6
-91.3,204.1
-90.6,203.6
-90.2,203.2
-89.8,202.9
-89.7,202.5
-89.8,202.5
-89.9,202.5
-89.9,202.5
-89.9,202.5
-89.9,202.1
-89.8,202.2
-89.8,202.2
-89.7,201.6
-89.7,201.6
-89.6,201.7
-89.6,201.7
-89.6,201.7
-89.6,201.7
-89.7,201.6
-89.8,201.6
-89.8,201.6
-89.9,201.6
-90.0,201.6
-90.1,201.5
-90.1,201.5
-90.2,201.5
-90.3,201.5
-90.3,201.5
-90.4,201.5
-90.5,201.4
-90.6,201.4
-90.8,201.4
-90.9,201.4
-90.9,201.4
-90.9,201.3
-90.9,201.3
-91.1,201.3
-91.1,201.3
-91.2,201.3
-91.3,201.2
-91.3,201.2
-91.4,201.2
-91.5,201.2
-91.5,201.2
-91.5,201.2
-91.6,201.2
-91.6,201.2
-91.7,201.1
-91.7,201.1
-91.7,201.1
-91.7,201.1
-91.7,201.1
-91.7,201.1
-91.7,201.1
-91.7,201.1
-91.8,201.1
-91.8,201.1
-91.8,201.1
-91.8,201.1
-91.8,201.1
-91.8,201.1
