x,y
0.0,0.0
1.1,-1.2
1.3,-2.4
1.4,-2.4
1.7,-2.5
2.0,-2.5
2.2,-2.5
2.4,-2.5
3.0,-3.7
4.0,-4.9
5.7,-6.2
7.7,-8.7
9.7,-11.1
11.5,-12.4
12.6,-14.7
13.9,-16.0
15.2,-18.4
16.4,-19.7
16.9,-20.9
17.1,-20.9
17.1,-20.9
17.1,-20.9
17.4,-20.9
18.7,-21.0
19.9,-23.4
22.0,-24.7
23.8,-27.2
25.5,-28.4
27.0,-30.8
28.7,-32.1
30.3,-33.4
32.1,-35.8
34.1,-38.4
36.0,-40.8
37.5,-42.0
38.3,-43.3
38.8,-44.4
40.1,-44.5
41.6,-46.9
43.3,-48.2
45.3,-50.7
47.7,-53.1
50.1,-54.6
52.3,-55.9
54.9,-57.3
59.3,-58.9
64.9,-59.4
70.9,-61.2
76.7,-62.9
81.4,-66.8
84.1,-71.5
84.4,-78.4
81.4,-83.7
74.2,-89.7
66.7,-95.8
58.9,-101.8
51.0,-108.9
43.7,-117.3
36.4,-125.6
29.2,-135.0
22.1,-144.6
15.5,-154.1
9.1,-163.6
2.8,-173.2
-3.7,-183.8
-9.6,-192.4
-15.4,-200.9
-20.6,-209.4
-25.2,-216.8
-28.5,-221.0
-30.9,-225.2
-32.6,-229.6
-32.8,-232.9
-32.0,-237.5
-29.7,-241.2
-26.3,-244.8
-22.4,-247.5
-18.4,-250.1
-14.5,-252.9
-10.9,-256.6
-6.9,-260.3
-3.6,-264.1
-0.2,-268.9
2.9,-273.7
6.1,-277.5
9.7,-280.1
13.4,-282.7
16.7,-284.1
19.5,-286.7
21.6,-290.3
23.7,-292.8
25.7,-296.3
28.0,-298.8
30.1,-301.2
31.5,-303.7
32.6,-304.9
33.7,-306.2
34.6,-307.4
35.7,-308.6
36.8,-309.8
38.0,-312.2
39.0,-313.4
39.6,-315.7
39.8,-316.9
39.6,-319.1
38.9,-320.1
37.5,-322.3
36.1,-323.3
34.9,-324.3
34.4,-325.3
34.2,-325.3
34.2,-325.3
34.1,-325.3
34.0,-325.3
33.9,-325.3
33.9,-325.3
33.7,-325.3
33.6,-324.1
33.5,-325.3
33.4,-324.1
33.4,-325.2
33.2,-324.1
33.0,-324.1
32.8,-324.1
32.7,-324.0
33.0,-324.1
33.4,-325.2
33.7,-325.3
34.0,-325.3
33.9,-325.3
33.9,-325.3
33.7,-325.3
33.7,-325.3
33.6,-325.3
33.5,-325.3
33.4,-325.2
33.2,-325.2
33.1,-325.2
33.0,-325.2
32.9,-325.2
33.0,-324.1
33.0,-324.1
33.0,-324.1
32.8,-324.1
32.7,-324.0
32.6,-324.0
32.5,-324.0
32.4,-324.0
32.3,-324.0
32.2,-324.0
32.2,-322.9
32.2,-322.9
32.0,-322.9
31.9,-322.9
31.7,-322.8
31.7,-321.7
31.6,-321.7
31.5,-321.7
31.3,-321.7
31.2,-321.7
31.1,-321.7
31.1,-321.7
30.9,-321.6
31.0,-320.4
30.9,-320.4
31.3,-321.7
31.1,-323.9
30.5,-325.0
29.5,-324.8
27.9,-324.7
26.7,-324.6
25.9,-323.4
25.0,-322.2
24.6,-322.1
24.5,-322.1
24.4,-322.1
24.3,-322.1
24.2,-322.1
24.0,-322.1
24.0,-322.1
24.0,-322.1
24.1,-321.0
24.0,-320.9
23.9,-320.9
23.8,-320.9
23.6,-320.9
23.6,-320.9
23.6,-320.9
23.5,-320.9
23.5,-320.9
23.5,-320.9
23.3,-320.9
23.3,-320.9
23.1,-320.8
23.0,-320.8
23.0,-320.8
22.8,-320.8
22.4,-319.6
21.6,-318.4
20.6,-318.3
19.8,-317.1
19.1,-315.9
